	chromosome	start	end	cluster	left_exon_count	left_genes	right_exon_count	right_genes	genes	n_genes	genes_cluster	n_genes_cluster	annotated	gene_id	original_cluster	n_start	strand	cluster_type	psi_a	psi_b	delta_psi	lfc_psi	abs_delta_psi	abs_lfc_psi
0	chr1	10035164	10037662	0	7	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	1	True	ENSMUSG00000025917	19	1	-	shared_acceptor	0.04182052071958373	0.04069277641240733	0.0011277443071764023	0.039438307626197044	0.0011277443071764023	0.039438307626197044
1	chr1	10035164	10037670	0	7	['ENSMUSG00000025917']	4	['ENSMUSG00000025917']	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	1	True	ENSMUSG00000025917	19	1	-	shared_acceptor	0.9117977405808348	0.9216130611709997	-0.009815320590164878	-0.015447328659508708	0.009815320590164878	0.015447328659508708
2	chr1	10035164	10037919	0	7	['ENSMUSG00000025917']	3	['ENSMUSG00000025917']	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	1	True	ENSMUSG00000025917	19	1	-	shared_acceptor	0.046381738699581385	0.03769416241659284	0.008687576282988545	0.2992157808636735	0.008687576282988545	0.2992157808636735
3	chr1	16463195	16486020	1	31	['ENSMUSG00000025920']	14	['ENSMUSG00000025920']	['ENSMUSG00000025920']	1	['ENSMUSG00000025920']	1	True	ENSMUSG00000025920	36	1	-	shared_acceptor	0.4522329070895787	0.2930560867845005	0.15917682030507818	0.6258891705651295	0.15917682030507818	0.6258891705651295
4	chr1	16463195	16509342	1	31	['ENSMUSG00000025920']	22	['ENSMUSG00000025920']	['ENSMUSG00000025920']	1	['ENSMUSG00000025920']	1	True	ENSMUSG00000025920	36	1	-	shared_acceptor	0.5477670929104212	0.7069439132154994	-0.15917682030507818	-0.36803316114511075	0.15917682030507818	0.36803316114511075
5	chr1	16643479	16645686	2	14	['ENSMUSG00000079658']	14	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	40	1	-	shared_acceptor	0.9969429861995313	0.9873944264001023	0.009548559799428924	0.013884499778621507	0.009548559799428924	0.013884499778621507
6	chr1	16643479	16647955	2	14	['ENSMUSG00000079658']	23	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	False	ENSMUSG00000079658	40	1	-	shared_acceptor	0.003057013800468776	0.0126055735998976	-0.009548559799428825	-2.0438664399320965	0.009548559799428825	2.0438664399320965
7	chr1	16645830	16646988	3	14	['ENSMUSG00000079658']	2	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	41	1	-	shared_acceptor	0.018735304477085466	0.013001398661621106	0.00573390581546436	0.5270925563434359	0.00573390581546436	0.5270925563434359
8	chr1	16645830	16647955	3	14	['ENSMUSG00000079658']	23	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	41	1	-	shared_acceptor	0.9812646955229145	0.9869986013383789	-0.005733905815464402	-0.008405685246504487	0.005733905815464402	0.008405685246504487
9	chr1	16648008	16656296	4	10	['ENSMUSG00000079658']	3	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.004378452952941243	0.030861713757111296	-0.02648326080417005	-2.817324779716982	0.02648326080417005	2.817324779716982
10	chr1	16648008	16656822	4	10	['ENSMUSG00000079658']	5	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.6660886053499528	0.5983163864165387	0.06777221893341412	0.15480552656239188	0.06777221893341412	0.15480552656239188
11	chr1	16648008	16656862	4	10	['ENSMUSG00000079658']	0	[]	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	False	ENSMUSG00000079658	42	1	-	shared_acceptor	0.06762985587539569	0.03771746073096646	0.029912395144429227	0.8424277102524949	0.029912395144429227	0.8424277102524949
12	chr1	16648008	16656912	4	10	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.05103946856130329	0.04130236792657391	0.009737100634729386	0.3053888048493052	0.009737100634729386	0.3053888048493052
13	chr1	16648008	16656992	4	10	['ENSMUSG00000079658']	3	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.21086361726040692	0.2918020711688095	-0.0809384539084026	-0.46867992969811123	0.0809384539084026	0.46867992969811123
14	chr1	33747017	33748217	5	5	['ENSMUSG00000042215']	3	['ENSMUSG00000042215']	['ENSMUSG00000042215']	1	['ENSMUSG00000042215']	1	True	ENSMUSG00000042215	59	1	-	shared_acceptor	0.8316496410941876	0.8946039951151971	-0.06295435402100946	-0.10527332590351329	0.06295435402100946	0.10527332590351329
15	chr1	33747017	33757579	5	5	['ENSMUSG00000042215']	4	['ENSMUSG00000042215']	['ENSMUSG00000042215']	1	['ENSMUSG00000042215']	1	True	ENSMUSG00000042215	59	1	-	shared_acceptor	0.16835035890581246	0.10539600488480291	0.06295435402100955	0.6756466101629299	0.06295435402100955	0.6756466101629299
16	chr1	37496014	37498573	6	6	['ENSMUSG00000026110']	4	['ENSMUSG00000026110']	['ENSMUSG00000026110']	1	['ENSMUSG00000026110']	1	True	ENSMUSG00000026110	87	1	-	shared_acceptor	0.6535247012259625	0.6729493389706793	-0.01942463774471681	-0.042256133277575714	0.01942463774471681	0.042256133277575714
17	chr1	37496014	37498600	6	6	['ENSMUSG00000026110']	2	['ENSMUSG00000026110']	['ENSMUSG00000026110']	1	['ENSMUSG00000026110']	1	True	ENSMUSG00000026110	87	1	-	shared_acceptor	0.34647529877403754	0.3270506610293206	0.01942463774471692	0.08323837149404967	0.01942463774471692	0.08323837149404967
18	chr1	37995842	37996893	7	6	['ENSMUSG00000058407']	1	['ENSMUSG00000058407']	['ENSMUSG00000058407']	1	['ENSMUSG00000058407']	1	True	ENSMUSG00000058407	95	1	-	shared_acceptor	0.14625578248339885	0.09856746292177992	0.047688319561618925	0.569310263302544	0.047688319561618925	0.569310263302544
19	chr1	37995842	37997109	7	6	['ENSMUSG00000058407']	2	['ENSMUSG00000058407']	['ENSMUSG00000058407']	1	['ENSMUSG00000058407']	1	True	ENSMUSG00000058407	95	1	-	shared_acceptor	0.5580087674341115	0.6364962006223577	-0.07848743318824614	-0.18986411223008604	0.07848743318824614	0.18986411223008604
