	chromosome	start	end	cluster	left_exon_count	left_genes	right_exon_count	right_genes	genes	n_genes	genes_cluster	n_genes_cluster	annotated	gene_id	original_cluster	n_start	strand	cluster_type	psi_a	psi_b	delta_psi	lfc_psi	abs_delta_psi	abs_lfc_psi
0	chr1	162898312	162898394	0	4	['ENSMUSG00000040170']	1	['ENSMUSG00000040170']	['ENSMUSG00000040170']	1	['ENSMUSG00000040170']	1	True	ENSMUSG00000040170	623	1	-	shared_acceptor	0.2251661214079801	0.22947829528586658	-0.004312173877886488	-0.027367930517440353	0.004312173877886488	0.027367930517440353
1	chr1	162898312	162898672	0	4	['ENSMUSG00000040170']	3	['ENSMUSG00000040170']	['ENSMUSG00000040170']	1	['ENSMUSG00000040170']	1	True	ENSMUSG00000040170	623	1	-	shared_acceptor	0.7748338785920199	0.7705217047141335	0.004312173877886405	0.00805143887278792	0.004312173877886405	0.00805143887278792
2	chr10	128491034	128491720	1	11	['ENSMUSG00000090841']	1	['ENSMUSG00000090841']	['ENSMUSG00000090841']	1	['ENSMUSG00000090841']	1	True	ENSMUSG00000090841	1417	1	-	shared_acceptor	0.3190712360997038	0.5481549882489227	-0.22908375214921894	-0.7807053070217896	0.22908375214921894	0.7807053070217896
3	chr10	128491034	128492059	1	11	['ENSMUSG00000090841']	14	['ENSMUSG00000090841']	['ENSMUSG00000090841']	1	['ENSMUSG00000090841']	1	True	ENSMUSG00000090841	1417	1	-	shared_acceptor	0.6809287639002963	0.4518450117510772	0.2290837521492191	0.5916758801335384	0.2290837521492191	0.5916758801335384
4	chr11	50200948	50202399	2	6	['ENSMUSG00000015837']	4	['ENSMUSG00000015837']	['ENSMUSG00000015837']	1	['ENSMUSG00000015837']	1	True	ENSMUSG00000015837	1652	1	-	shared_acceptor	0.8180804294245527	0.7979266532955887	0.020153776128964074	0.035986550700485176	0.020153776128964074	0.035986550700485176
5	chr11	50200948	50202513	2	6	['ENSMUSG00000015837']	2	['ENSMUSG00000015837']	['ENSMUSG00000015837']	1	['ENSMUSG00000015837']	1	True	ENSMUSG00000015837	1652	1	-	shared_acceptor	0.18191957057544722	0.20207334670441132	-0.0201537761289641	-0.15157828943794183	0.0201537761289641	0.15157828943794183
6	chr11	51601479	51601750	3	4	['ENSMUSG00000020358']	2	['ENSMUSG00000020358']	['ENSMUSG00000020358']	1	['ENSMUSG00000020358']	1	True	ENSMUSG00000020358	1672	1	-	shared_acceptor	0.4144788153709355	0.399253572773468	0.015225242597467492	0.05399304734026367	0.015225242597467492	0.05399304734026367
7	chr11	51601479	51602593	3	4	['ENSMUSG00000020358']	6	['ENSMUSG00000020358']	['ENSMUSG00000020358']	1	['ENSMUSG00000020358']	1	True	ENSMUSG00000020358	1672	1	-	shared_acceptor	0.5855211846290646	0.600746427226532	-0.015225242597467492	-0.03703479374603469	0.015225242597467492	0.03703479374603469
8	chr11	54986216	54987051	4	4	['ENSMUSG00000018340']	2	['ENSMUSG00000018340']	['ENSMUSG00000018340']	1	['ENSMUSG00000018340']	1	True	ENSMUSG00000018340	1724	1	-	shared_acceptor	0.6140496414474133	0.6549926834229763	-0.04094304197556309	-0.09312349929839558	0.04094304197556309	0.09312349929839558
9	chr11	54986216	54991391	4	4	['ENSMUSG00000018340']	4	['ENSMUSG00000018340']	['ENSMUSG00000018340']	1	['ENSMUSG00000018340']	1	True	ENSMUSG00000018340	1724	1	-	shared_acceptor	0.38595035855258675	0.34500731657702366	0.04094304197556309	0.16178834015351273	0.04094304197556309	0.16178834015351273
