cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
20561	ENSMUSG00000074457	S100a16	2.622940487265205e-31	0.697	True	5' UTR		2.261155592470004e-33	chr3	[90537418 90541191 90541195 90541318]	[90541994]
13884	ENSMUSG00000038587	Akap12	1.2071562719381034e-21	0.577	True	CDS		2.0813039171346612e-23	chr10	[4313858 4334710]	[4353142]
15121	ENSMUSG00000020486	Septin4	9.419687275431263e-21	0.217	True	CDS		2.4361260195080856e-22	chr11	[87578538 87581226 87583615]	[87583921]
14036	ENSMUSG00000019920	Lims1	7.165196610513327e-16	0.534	True	CDS		2.4707574519011468e-17	chr10	[58323688 58394601]	[58399021]
8264	ENSMUSG00000028649	Macf1	4.698227716713536e-15	0.477	True	CDS		2.0250981537558348e-16	chr4	[123554366]	[123613587 123664466]
15138	ENSMUSG00000069763	Tmem100	1.829013691881572e-13	0.303	False	5' UTR		9.460415647663305e-15	chr11	[90030744 90033122 90033391]	[90033590]
10991	ENSMUSG00000030695	Aldoa	5.921526017331468e-11	0.223	True	CDS		3.5733346656310583e-12	chr7	[126797777]	[126799045 126800002 126800288]
6211	ENSMUSG00000025781	Atp5c1	8.757318688356872e-10	0.363	True	CDS		6.039530129901292e-11	chr2	[10056162]	[10056770 10058996]
22008	ENSMUSG00000037736	Limch1	7.388079364187683e-09	0.348	True	CDS		5.732130541180099e-10	chr5	[66881969 66898624]	[66953669]
22750	ENSMUSG00000029860	Zyx	5.454432636264446e-08	0.149	True	CDS		4.702097100227971e-09	chr6	[42351149 42351363]	[42351475]
9517	ENSMUSG00000004631	Sgce	5.594026525523691e-08	0.227	True	CDS		5.304680325927639e-09	chr6	[4689768]	[4690469 4691429]
1417	ENSMUSG00000090841	Myl6	3.3115278300404504e-07	0.228	True	CDS		3.4257184448694316e-08	chr10	[128491034]	[128491720 128492059]
22708	ENSMUSG00000029761	Cald1	1.355597780532408e-06	0.287	True	CDS		1.5192044092173538e-07	chr6	[34686075 34709698]	[34741789]
10654	ENSMUSG00000052040	Klf13	2.595067391255418e-05	0.229	True	CDS		3.325526800398352e-06	chr7	[63891798]	[63936230 63937967]
10023	ENSMUSG00000038521	C1s1	2.595067391255418e-05	0.125	True	5' UTR		3.355690592140627e-06	chr6	[124541489]	[124542193 124542268]
17507	ENSMUSG00000022841	Ap2m1	4.204547828842425e-05	0.282	True	CDS		5.799376315644724e-06	chr16	[20540416 20540814]	[20540975]
20982	ENSMUSG00000073889	Il11ra1	0.0001279224085093842	0.159	True	5' UTR		1.8747249522926994e-05	chr4	[41760552 41762424]	[41763582]
21570	ENSMUSG00000028745	Capzb	0.0002517920130419917	0.097	True	CDS		3.907117443755043e-05	chr4	[139287833 139288974]	[139291003]
14873	ENSMUSG00000018217	Pmp22	0.001070774647803815	0.13	False	5' UTR		0.00017538550265752142	chr11	[63129151 63131655]	[63133125]
4716	ENSMUSG00000022892	App	0.001948517562819335	0.155	True	CDS		0.0003359513039343681	chr16	[84965771]	[84971408 84978064]
10586	ENSMUSG00000003420	Fcgrt	0.004598580734055939	0.117	True	CDS		0.000909092326484326	chr7	[45102186]	[45102402 45102414]
9677	ENSMUSG00000029810	Tmem176b	0.004749272463335061	0.119	True	5' UTR		0.001023550099856694	chr6	[48838366]	[48840361 48840996 48841348]
11162	ENSMUSG00000038650	Rnh1	0.004978826076358702	0.219	True	CDS		0.0011216699003900586	chr7	[141166788]	[141168676 141172742]
21938	ENSMUSG00000061535	C1qtnf7	0.0067824031729074715	0.205	False	5' UTR		0.0016371318003569762	chr5	[43515677 43515987]	[43609053]
12082	ENSMUSG00000031996	Aplp2	0.010003055443417971	0.125	True	CDS		0.0025007638608544928	chr9	[31153500]	[31156190 31157695]
12083	ENSMUSG00000031996	Aplp2	0.010404736003742554	0.163	True	CDS		0.002690880000967902	chr9	[31164674]	[31167561 31168708]
22456	ENSMUSG00000005514	Por	0.012287734643498405	0.095	True	5' UTR		0.003283791154728022	chr5	[135670117 135689253]	[135715872]
25873	ENSMUSG00000023092	Fhl1	0.013895158368103913	0.053	True	5' UTR		0.0038331471360286656	chrX	[56731869 56731886 56732169]	[56754335]
10691	ENSMUSG00000030605	Mfge8	0.014097880770948831	0.082	True	CDS		0.004010604012425099	chr7	[79143051]	[79143278 79145247]
25020	ENSMUSG00000025810	Nrp1	0.014432089917805419	0.113	False	CDS		0.004230095320736071	chr8	[128480969 128480990]	[128487897]
4721	ENSMUSG00000022892	App	0.031280504142081514	0.147	True	CDS		0.009707742664783916	chr16	[85030366]	[85040251 85043576 85056324]
4030	ENSMUSG00000002524	Puf60	0.038104300832119416	0.136	True	CDS		0.012810928728040145	chr15	[76072569]	[76074607 76075542]
