	chromosome	start	end	cluster	left_exon_count	left_genes	right_exon_count	right_genes	genes	n_genes	genes_cluster	n_genes_cluster	annotated	gene_id	original_cluster	n_start	strand	cluster_type	psi_a	psi_b	delta_psi	lfc_psi	abs_delta_psi	abs_lfc_psi
0	chr1	55086942	55087779	0	3	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	1	True	ENSMUSG00000025980	165	1	-	shared_acceptor	0.5165830569557319	0.7051695257923976	-0.18858646883666563	-0.44896980227283423	0.18858646883666563	0.44896980227283423
1	chr1	55086942	55087989	0	3	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	1	True	ENSMUSG00000025980	165	1	-	shared_acceptor	0.483416943044268	0.29483047420760244	0.18858646883666558	0.7133823847023699	0.18858646883666558	0.7133823847023699
2	chr1	138117026	138117754	1	6	['ENSMUSG00000026395']	2	['ENSMUSG00000026395']	['ENSMUSG00000026395']	1	['ENSMUSG00000026395']	1	True	ENSMUSG00000026395	533	1	-	shared_acceptor	0.07728246489109958	0.892041211642622	-0.8147587467515224	-3.5288973319157835	0.8147587467515224	3.5288973319157835
3	chr1	138117026	138120020	1	6	['ENSMUSG00000026395']	4	['ENSMUSG00000026395']	['ENSMUSG00000026395']	1	['ENSMUSG00000026395']	1	True	ENSMUSG00000026395	533	1	-	shared_acceptor	0.3915505562304661	0.08224555263393525	0.30930500359653085	2.2511890101796825	0.30930500359653085	2.2511890101796825
4	chr1	138117026	138126303	1	6	['ENSMUSG00000026395']	11	['ENSMUSG00000026395']	['ENSMUSG00000026395']	1	['ENSMUSG00000026395']	1	True	ENSMUSG00000026395	533	1	-	shared_acceptor	0.5311669788784344	0.025713235723442716	0.5054537431549917	4.368582334124294	0.5054537431549917	4.368582334124294
5	chr1	138120167	138122456	2	5	['ENSMUSG00000026395']	5	['ENSMUSG00000026395']	['ENSMUSG00000026395']	1	['ENSMUSG00000026395']	1	True	ENSMUSG00000026395	534	1	-	shared_acceptor	0.06539301258887159	0.8131209798717713	-0.7477279672828998	-3.6362616053673085	0.7477279672828998	3.6362616053673085
6	chr1	138120167	138126303	2	5	['ENSMUSG00000026395']	11	['ENSMUSG00000026395']	['ENSMUSG00000026395']	1	['ENSMUSG00000026395']	1	True	ENSMUSG00000026395	534	1	-	shared_acceptor	0.9346069874111285	0.18687902012822868	0.7477279672828998	2.322255202303442	0.7477279672828998	2.322255202303442
7	chr1	138175127	138175208	3	9	['ENSMUSG00000026395']	8	['ENSMUSG00000026395']	['ENSMUSG00000026395']	1	['ENSMUSG00000026395']	1	True	ENSMUSG00000026395	535	1	-	shared_acceptor	0.9418898021708227	0.9439872047046282	-0.0020974025338054147	-0.0032090252626436055	0.0020974025338054147	0.0032090252626436055
8	chr1	138175127	138175575	3	9	['ENSMUSG00000026395']	1	['ENSMUSG00000026395']	['ENSMUSG00000026395']	1	['ENSMUSG00000026395']	1	True	ENSMUSG00000026395	535	1	-	shared_acceptor	0.05811019782917719	0.05601279529537188	0.0020974025338053107	0.053034938041861324	0.0020974025338053107	0.053034938041861324
9	chr1	162720607	162721430	4	13	['ENSMUSG00000040225']	9	['ENSMUSG00000040225']	['ENSMUSG00000040225']	1	['ENSMUSG00000040225']	1	True	ENSMUSG00000040225	621	1	-	shared_acceptor	0.7768204425303352	0.8406754804466103	-0.06385503791627511	-0.11396782851657833	0.06385503791627511	0.11396782851657833
