cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
1	ENSMUSG00000026395	Ptprc	2.3601061314618448e-95	3.5165581358781492e-93	0.815	True	CDS	1714.0	['chr1:138117026-138117754' 'chr1:138117026-138120020' 'chr1:138117026-138126303']
2	ENSMUSG00000026395	Ptprc	3.2583423798308936e-38	2.4274650729740166e-36	0.748	True	CDS	1714.0	['chr1:138120167-138122456' 'chr1:138120167-138126303']
64	ENSMUSG00000030220	Arhgdib	3.61887008895365e-27	1.7973721441803131e-25	0.087	True	5' UTR	7198.0	['chr6:136933774-136941438' 'chr6:136933774-136941651' 'chr6:136933774-136941813']
49	ENSMUSG00000028649	Macf1	2.0499849517167853e-10	7.636193945145025e-09	0.459	True	CDS	7979.0	['chr4:123554366-123564463' 'chr4:123554366-123572617']
138	ENSMUSG00000040940	Arhgef1	1.1821189606264176e-07	2.9355954188889374e-06	0.182	True	CDS	979.0	['chr7:24918001-24919631' 'chr7:24919352-24919631']
87	ENSMUSG00000040345	Arhgap9	1.413776650379536e-07	3.009324584379298e-06	0.377	True	CDS	619.0	['chr10:127322891-127325119' 'chr10:127323831-127325119' 'chr10:127324460-127325119']
148	ENSMUSG00000040990	Sh3kbp1	5.222576443474035e-07	9.72704862597039e-06	0.256	True	CDS	723.0	['chrX:159683702-159764012' 'chrX:159708744-159764012']
118	ENSMUSG00000027763	Mbnl1	7.29396023106739e-07	1.20755563825449e-05	0.25	True	5' UTR	724.0	['chr3:60473174-60528756' 'chr3:60501424-60528756']
76	ENSMUSG00000002015	Bcap31	1.9512238214850026e-05	0.0002907323494012654	0.116	False	5' UTR	9996.0	['chrX:73714929-73716118' 'chrX:73714929-73717661']
62	ENSMUSG00000030067	Foxp1	8.45008325046738e-05	0.0010492186702663665	0.16	True	CDS	493.0	['chr6:99016666-99028164' 'chr6:99016666-99075854']
88	ENSMUSG00000000378	Ccm2	0.00012122672902084717	0.0013894448172389405	0.263	True	CDS	6080.0	['chr11:6547030-6569964' 'chr11:6561242-6569964']
96	ENSMUSG00000036461	Elf1	0.0004464915014375043	0.0044351489142792095	0.181	False	5' UTR	6775.0	['chr14:79515771-79536123' 'chr14:79535629-79536123']
8	ENSMUSG00000059534	Uqcr10	0.0005777892652942722	0.0053806625330529104	0.11	True	CDS	7071.0	['chr11:4702221-4703904' 'chr11:4702221-4704157']
94	ENSMUSG00000036006	Ripor2	0.0029961001075523488	0.026259936236782355	0.128	True	CDS	5819.0	['chr13:24614748-24669960' 'chr13:24638937-24669960']
82	ENSMUSG00000090394	4930523C07Rik	0.005513171584650499	0.04107312830564622	0.108	False	5' UTR	2226.0	['chr1:160044754-160075031' 'chr1:160070804-160075031']
131	ENSMUSG00000042079	Hnrnpf	0.005985415766464861	0.042467949962060214	0.066	True	5' UTR	700.0	['chr6:117900507-117917470' 'chr6:117906840-117917470' 'chr6:117907209-117917470' 'chr6:117907880-117917470' 'chr6:117907919-117917470' 'chr6:117917072-117917470']
