cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
1094	ENSMUSG00000027506	Tpd52	6.645949879200365e-76	1.3497924204655943e-72	0.187	True	CDS	7313.0	['chr3:8953800-8963832' 'chr3:8953800-8963847' 'chr3:8953800-8963851' 'chr3:8953800-9003288' 'chr3:8953800-9004405']
611	ENSMUSG00000022565	Plec	8.375358240021268e-63	1.1340235056988793e-59	0.368	True	CDS	6873.0	['chr15:76194813-76195424' 'chr15:76194813-76197980' 'chr15:76194813-76199549' 'chr15:76194813-76205598' 'chr15:76194813-76208965' 'chr15:76194813-76229358']
1619	ENSMUSG00000003271	Sult2b1	3.978346949907597e-46	4.0400113276311636e-43	0.449	False	CDS	14552.0	['chr7:45731419-45731827' 'chr7:45731419-45733619']
250	ENSMUSG00000020444	Guk1	3.125192732897508e-44	2.538906576205935e-41	0.134	True	CDS	8845.0	['chr11:59186888-59187703' 'chr11:59186888-59187707' 'chr11:59186888-59191751']
2273	ENSMUSG00000042569	Dhrs7b	1.1635393745145508e-43	7.877161565463508e-41	0.242	False	CDS	5779.0	['chr11:60830732-60844165' 'chr11:60830761-60844165' 'chr11:60837930-60844165' 'chr11:60841979-60844165']
3591	ENSMUSG00000029993	Nfu1	2.420998245905171e-41	1.4048706964095437e-38	0.094	False	CDS	618.0	['chr6:87023189-87025486' 'chr6:87025122-87025486']
1477	ENSMUSG00000029780	Nt5c3	4.890477760885323e-40	2.4831400830895226e-37	0.322	True	CDS	4238.0	['chr6:56892889-56897775' 'chr6:56892889-56901838' 'chr6:56892889-56923672']
3961	ENSMUSG00000033543	Gtf2a2	1.0514342837715084e-39	4.7454734007554075e-37	0.103	False	CDS	2592.0	['chr9:70019516-70022437' 'chr9:70020544-70022437']
3133	ENSMUSG00000027695	Pld1	1.3613095502503294e-38	5.529639393116838e-36	0.437	True	5' UTR	13893.0	['chr3:27952663-28024163' 'chr3:27984337-28024163']
4000	ENSMUSG00000032497	Lrrfip2	5.6344035478382364e-36	2.0806315646653555e-33	0.251	False	CDS	7243.0	['chr9:111161390-111188762' 'chr9:111167245-111188762' 'chr9:111170325-111188762']
45	ENSMUSG00000026277	Stk25	4.932512024643643e-32	1.431133131721606e-29	0.253	False	5' UTR	7333.0	['chr1:93635384-93635547' 'chr1:93635384-93654019']
2946	ENSMUSG00000025025	Mxi1	1.063411754940913e-31	2.8797190323799933e-29	0.388	True	CDS	12052.0	['chr19:53310974-53331351' 'chr19:53329721-53331351']
1224	ENSMUSG00000028496	Mllt3	2.3042518804517823e-31	5.849919461496963e-29	0.502	True	CDS	8576.0	['chr4:87794012-87806211' 'chr4:87794012-87840682']
454	ENSMUSG00000015937	Macroh2a1	2.7258366508449164e-31	6.513146162195323e-29	0.195	True	CDS	680.0	['chr13:56084286-56088252' 'chr13:56084286-56089758' 'chr13:56084286-56096124']
2349	ENSMUSG00000020623	Map2k6	6.996721793813064e-31	1.5789268848038147e-28	0.457	True	CDS	4100.0	['chr11:110399426-110482539' 'chr11:110479436-110482539']
2921	ENSMUSG00000024899	Papss2	9.355173248728498e-31	2.0000375650702712e-28	0.17	True	CDS	12834.0	['chr19:32641412-32651896' 'chr19:32646344-32651896']
276	ENSMUSG00000078812	Eif5a	1.908936188991776e-30	3.877049399842297e-28	0.059	True	5' UTR	102.0	['chr11:69919337-69919449' 'chr11:69919337-69920341' 'chr11:69919337-69920781' 'chr11:69919337-69920801' 'chr11:69919337-69921024' 'chr11:69919337-69921163' 'chr11:69919337-69921187']
