cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
567	ENSMUSG00000019929	Dcn	4.9263704849684275e-118	5.251510936976344e-115	0.272	True	5' UTR	44.0	['chr10:97479790-97483339' 'chr10:97479871-97483339' 'chr10:97479968-97483339' 'chr10:97482548-97483339']
594	ENSMUSG00000018217	Pmp22	1.2067422847888987e-106	6.43193637792483e-104	0.357	False	5' UTR	154.0	['chr11:63129151-63133125' 'chr11:63131655-63133125']
992	ENSMUSG00000018819	Lsp1	6.243231486296555e-78	2.218428254797376e-75	0.468	True	CDS	10074.0	['chr7:142460967-142484479' 'chr7:142472365-142484479' 'chr7:142475418-142484479' 'chr7:142477367-142484479']
721	ENSMUSG00000035258	Abi3bp	1.539414065848091e-50	4.1025384854851635e-48	0.718	True	CDS	166.0	['chr16:56594537-56642489' 'chr16:56606194-56642489' 'chr16:56637125-56642489']
930	ENSMUSG00000029761	Cald1	1.3165284685264648e-46	2.806838694898423e-44	0.672	True	CDS	792.0	['chr6:34686075-34741789' 'chr6:34709698-34741789']
798	ENSMUSG00000026879	Gsn	2.4326426583589143e-44	4.3219951230176714e-42	0.228	True	5' UTR	8.0	['chr2:35266904-35283905' 'chr2:35282602-35283905']
545	ENSMUSG00000038587	Akap12	2.0172318041136665e-41	3.0719558616930974e-39	0.67	True	CDS	151.0	['chr10:4313858-4353142' 'chr10:4334710-4353142']
31	ENSMUSG00000015305	Sash1	2.2358633641773663e-40	2.9792879327663404e-38	0.634	True	CDS	838.0	['chr10:8756762-8762095' 'chr10:8756762-8780519']
948	ENSMUSG00000064080	Fbln2	3.9311207797600606e-38	4.6561941680269156e-36	0.632	True	CDS	31.0	['chr6:91257827-91263339' 'chr6:91259771-91263339']
464	ENSMUSG00000031996	Aplp2	8.04006983593509e-38	8.570714445106806e-36	0.342	True	CDS	935.0	['chr9:31164674-31167561' 'chr9:31164674-31168708']
204	ENSMUSG00000022892	App	1.6556387616531012e-37	1.6044644726565512e-35	0.274	True	CDS	2546.0	['chr16:85030366-85040251' 'chr16:85030366-85043576' 'chr16:85030366-85056324']
19	ENSMUSG00000040181	Fmo1	1.6769901291156252e-36	1.4897262313643802e-34	0.921	True	5' UTR	644.0	['chr1:162859563-162859801' 'chr1:162859563-162866239']
300	ENSMUSG00000028108	Ecm1	1.249445171317248e-35	1.0245450404801434e-33	0.119	False	CDS	62.0	['chr3:95735420-95735847' 'chr3:95735420-95736472']
1039	ENSMUSG00000032374	Plod2	5.007098020055815e-35	3.812547492413928e-33	0.421	True	CDS	3392.0	['chr9:92600883-92602948' 'chr9:92602048-92602948']
828	ENSMUSG00000027763	Mbnl1	9.240655956165284e-35	6.567026166181463e-33	0.408	True	5' UTR	12290.0	['chr3:60473174-60528756' 'chr3:60501424-60528756' 'chr3:60528524-60528756']
415	ENSMUSG00000030605	Mfge8	1.0098468301915285e-31	6.728104506151061e-30	0.114	True	CDS	4405.0	['chr7:79143051-79143278' 'chr7:79143051-79145247']
15	ENSMUSG00000006014	Prg4	4.44660887618985e-27	2.788285330599048e-25	0.355	True	CDS	4478.0	['chr1:150460772-150462097' 'chr1:150460772-150465498']
260	ENSMUSG00000025781	Atp5c1	8.18770254058514e-27	4.848939393479866e-25	0.248	True	CDS	10913.0	['chr2:10056162-10056770' 'chr2:10056162-10058996']
944	ENSMUSG00000000693	Loxl3	5.365942539648498e-26	3.01057618277121e-24	0.495	False	CDS	6289.0	['chr6:83038610-83047988' 'chr6:83044807-83047988']
841	ENSMUSG00000074457	S100a16	1.018064384110229e-25	5.4262831673075196e-24	0.214	True	5' UTR	753.0	['chr3:90537418-90541994' 'chr3:90541318-90541994']
5	ENSMUSG00000026193	Fn1	8.093408576267318e-25	4.1083683534766476e-23	0.072	False	CDS	6032.0	['chr1:71590893-71593071' 'chr1:71590893-71598374']
922	ENSMUSG00000034118	Tpst1	5.677289125630837e-21	2.75090463996476e-19	0.139	False	5' UTR	746.0	['chr5:130076913-130101590' 'chr5:130079662-130101590']
293	ENSMUSG00000028041	Adam15	6.404665381492435e-21	2.9684231724656237e-19	0.264	True	CDS	7664.0	['chr3:89340180-89340401' 'chr3:89340180-89341508']
800	ENSMUSG00000064289	Tank	1.8218087077028343e-20	8.091867010046754e-19	0.501	True	CDS	4899.0	['chr2:61578694-61613651' 'chr2:61593209-61613651']
753	ENSMUSG00000024395	Lims2	2.0083470187600544e-20	8.563591687992873e-19	0.381	True	5' UTR	8429.0	['chr18:31922477-31941740' 'chr18:31931551-31941740']
835	ENSMUSG00000028059	Arhgef2	3.197827413761172e-20	1.3111092396420805e-18	0.732	True	CDS	5870.0	['chr3:88616655-88629787' 'chr3:88621322-88629787']
877	ENSMUSG00000040690	Col16a1	4.247869626585313e-20	1.6771218599777569e-18	0.479	True	CDS	10217.0	['chr4:130080621-130083122' 'chr4:130081480-130083122']
32	ENSMUSG00000019820	Utrn	2.844905252567554e-19	1.0830960711560756e-17	0.327	True	CDS	6872.0	['chr10:12765333-12813446' 'chr10:12765333-12861568']
723	ENSMUSG00000022744	Cldnd1	5.15736230760636e-19	1.895775248244268e-17	0.189	True	5' UTR	2663.0	['chr16:58728085-58729438' 'chr16:58729224-58729438']
388	ENSMUSG00000015766	Eps8	6.509837446109511e-19	2.3131622391842468e-17	0.327	True	5' UTR	2129.0	['chr6:137539402-137570702' 'chr6:137539402-137591418']
549	ENSMUSG00000019978	Epb41l2	4.706581880693107e-18	1.6184568660705974e-16	0.493	True	CDS	453.0	['chr10:25489094-25501824' 'chr10:25495592-25501824' 'chr10:25501632-25501824']
412	ENSMUSG00000052040	Klf13	6.181752202850797e-18	2.0592962025746718e-16	0.142	True	CDS	1055.0	['chr7:63891798-63936230' 'chr7:63891798-63937967']
14	ENSMUSG00000006014	Prg4	1.841273604554896e-17	5.947871704410662e-16	0.254	True	CDS	4478.0	['chr1:150456338-150457488' 'chr1:150456338-150458149' 'chr1:150456338-150460652']
917	ENSMUSG00000061288	Taok3	3.7160682437820205e-17	1.1650966905504803e-15	0.476	True	5' UTR	6742.0	['chr5:117120340-117185527' 'chr5:117133776-117185527']
965	ENSMUSG00000040940	Arhgef1	1.1354570483845904e-16	3.4582777530799235e-15	0.422	True	CDS	2891.0	['chr7:24918001-24919631' 'chr7:24919352-24919631']
623	ENSMUSG00000021000	Mia2	2.245374799698202e-16	6.6488042679952326e-15	0.357	True	CDS	11688.0	['chr12:59137787-59146847' 'chr12:59144771-59146847' 'chr12:59146363-59146847']
212	ENSMUSG00000002504	Slc9a3r2	4.5737815148783445e-16	1.3177435391514368e-14	0.16	True	CDS	2117.0	['chr17:24642371-24644819' 'chr17:24642371-24647527']
811	ENSMUSG00000027455	Nsfl1c	1.0987211282814322e-15	3.082201901968439e-14	0.311	True	CDS	7141.0	['chr2:151500790-151503014' 'chr2:151502461-151503014']
177	ENSMUSG00000022565	Plec	2.2609839363451554e-15	6.180022759343425e-14	0.213	True	CDS	7815.0	['chr15:76194813-76195424' 'chr15:76194813-76197980' 'chr15:76194813-76199549' 'chr15:76194813-76205598' 'chr15:76194813-76229358']
