	chromosome	start	end	cluster	left_exon_count	left_genes	right_exon_count	right_genes	genes	n_genes	genes_cluster	n_genes_cluster	annotated	gene_id	original_cluster	n_start	strand	cluster_type	psi_a	psi_b	delta_psi	lfc_psi	abs_delta_psi	abs_lfc_psi
0	chr1	16648008	16656822	0	10	['ENSMUSG00000079658']	5	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.6159218024778719	0.6646048497739221	-0.04868304729605022	-0.10974962280006517	0.04868304729605022	0.10974962280006517
1	chr1	16648008	16656912	0	10	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.04587510358120028	0.05048853454801254	-0.004613430966812257	-0.13824438484863144	0.004613430966812257	0.13824438484863144
2	chr1	16648008	16656992	0	10	['ENSMUSG00000079658']	3	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.3382030939409278	0.28490661567806536	0.053296478262862435	0.24740073486515524	0.053296478262862435	0.24740073486515524
3	chr1	37496014	37498573	1	6	['ENSMUSG00000026110']	4	['ENSMUSG00000026110']	['ENSMUSG00000026110']	1	['ENSMUSG00000026110']	1	True	ENSMUSG00000026110	87	1	-	shared_acceptor	0.7238978880981202	0.6687288677313458	0.0551690203667744	0.11436481017705635	0.0551690203667744	0.11436481017705635
4	chr1	37496014	37498600	1	6	['ENSMUSG00000026110']	2	['ENSMUSG00000026110']	['ENSMUSG00000026110']	1	['ENSMUSG00000026110']	1	True	ENSMUSG00000026110	87	1	-	shared_acceptor	0.27610211190187983	0.3312711322686541	-0.05516902036677429	-0.2628105651232646	0.05516902036677429	0.2628105651232646
5	chr1	37995842	37996893	2	6	['ENSMUSG00000058407']	1	['ENSMUSG00000058407']	['ENSMUSG00000058407']	1	['ENSMUSG00000058407']	1	True	ENSMUSG00000058407	95	1	-	shared_acceptor	0.20106658709927389	0.1254662291183466	0.07560035798092729	0.680374256519936	0.07560035798092729	0.680374256519936
6	chr1	37995842	37997109	2	6	['ENSMUSG00000058407']	2	['ENSMUSG00000058407']	['ENSMUSG00000058407']	1	['ENSMUSG00000058407']	1	True	ENSMUSG00000058407	95	1	-	shared_acceptor	0.5844820724369496	0.6266779575720993	-0.04219588513514971	-0.10056547500430457	0.04219588513514971	0.10056547500430457
7	chr1	37995842	37997164	2	6	['ENSMUSG00000058407']	2	['ENSMUSG00000058407']	['ENSMUSG00000058407']	1	['ENSMUSG00000058407']	1	True	ENSMUSG00000058407	95	1	-	shared_acceptor	0.21445134046377665	0.24785581330955408	-0.03340447284577744	-0.2088507620389346	0.03340447284577744	0.2088507620389346
8	chr1	55086942	55087779	3	3	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	1	True	ENSMUSG00000025980	165	1	-	shared_acceptor	0.8061320669580736	0.7299224296451998	0.07620963731287378	0.14327305771407245	0.07620963731287378	0.14327305771407245
9	chr1	55086942	55087989	3	3	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	1	True	ENSMUSG00000025980	165	1	-	shared_acceptor	0.19386793304192643	0.2700775703548003	-0.07620963731287386	-0.47829963601162784	0.07620963731287386	0.47829963601162784
