cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
949	ENSMUSG00000027506	Tpd52	8.885291388551449e-253	3.164940792602026e-249	0.442	False	CDS	154.0	['chr3:8953800-8963832' 'chr3:8953800-8963847' 'chr3:8953800-8963851' 'chr3:8953800-9003288' 'chr3:8953800-9004405']
3479	ENSMUSG00000033543	Gtf2a2	2.0943136332165254e-89	3.729972580758632e-86	0.22	False	CDS	571.0	['chr9:70019516-70022437' 'chr9:70020544-70022437']
2772	ENSMUSG00000027695	Pld1	3.74425554112911e-85	4.44567941250063e-82	0.68	True	5' UTR	2436.0	['chr3:27952663-28024163' 'chr3:27984337-28024163']
2989	ENSMUSG00000028937	Acot7	2.1098151756124957e-51	1.5030323311063422e-48	0.251	True	5' UTR	1685.0	['chr4:152174436-152206764' 'chr4:152178341-152206764' 'chr4:152199958-152206764' 'chr4:152200090-152206764']
226	ENSMUSG00000020444	Guk1	9.205111516774818e-45	5.4647678704586494e-42	0.161	True	CDS	121.0	['chr11:59186888-59187703' 'chr11:59186888-59187707' 'chr11:59186888-59191751']
81	ENSMUSG00000056050	Mia3	1.5396921087532079e-44	7.834833273398467e-42	0.486	True	CDS	95.0	['chr1:183344386-183345186' 'chr1:183344386-183350964']
1063	ENSMUSG00000028496	Mllt3	7.637318142437868e-42	3.400515902920461e-39	0.56	True	CDS	316.0	['chr4:87794012-87806211' 'chr4:87794012-87840682']
2505	ENSMUSG00000024277	Mapre2	4.7228909699863385e-40	1.8692152927879266e-37	0.511	True	CDS	12706.0	['chr18:23772660-23832853' 'chr18:23804222-23832853']
2262	ENSMUSG00000022270	Retreg1	5.536293660362948e-40	1.902479383310399e-37	0.32	True	CDS	516.0	['chr15:25895144-25964224' 'chr15:25933627-25964224' 'chr15:25940951-25964224' 'chr15:25941244-25964224']
1995	ENSMUSG00000042569	Dhrs7b	5.875146888381357e-40	1.902479383310399e-37	0.264	False	CDS	1792.0	['chr11:60830732-60844165' 'chr11:60830761-60844165' 'chr11:60837930-60844165' 'chr11:60841979-60844165']
1495	ENSMUSG00000038650	Rnh1	1.3157571526239363e-37	3.905605814705385e-35	0.219	True	CDS	442.0	['chr7:141166788-141168574' 'chr7:141166788-141168676' 'chr7:141166788-141172742']
43	ENSMUSG00000026277	Stk25	1.0020485401727712e-35	2.7456130000733928e-33	0.299	False	5' UTR	17222.0	['chr1:93635384-93635547' 'chr1:93635384-93654019']
1013	ENSMUSG00000027957	Slc35a3	1.7643473633978205e-35	4.4890037917307413e-33	0.281	True	CDS	1251.0	['chr3:116694635-116711683' 'chr3:116694635-116712083' 'chr3:116694635-116712617']
2259	ENSMUSG00000005268	Prlr	4.2898527881359685e-33	1.018697042089355e-30	0.515	False	5' UTR	6520.0	['chr15:10216124-10293651' 'chr15:10238414-10293651']
3167	ENSMUSG00000029993	Nfu1	3.2230529952691764e-30	7.175321730718003e-28	0.132	False	CDS	6145.0	['chr6:87023189-87025486' 'chr6:87025122-87025486']
3009	ENSMUSG00000003161	Sri	1.6125644907328353e-29	3.1910859533279767e-27	0.175	True	CDS	10261.0	['chr5:8046216-8057538' 'chr5:8056640-8057538' 'chr5:8056890-8057538']
2741	ENSMUSG00000017950	Hnf4a	6.686818976403987e-28	1.2536025891553158e-25	0.34	True	CDS	1129.0	['chr2:163506988-163551577' 'chr2:163547420-163551577']
2060	ENSMUSG00000020623	Map2k6	1.5807158813325192e-27	2.8152549846532167e-25	0.54	True	CDS	2075.0	['chr11:110399426-110482539' 'chr11:110479436-110482539']
351	ENSMUSG00000021236	Entpd5	6.284326093138231e-27	1.0659414068456371e-24	0.533	False	CDS	408.0	['chr12:84399413-84400747' 'chr12:84399413-84400830' 'chr12:84399413-84405406']
3190	ENSMUSG00000038451	Spsb2	7.190852507139038e-27	1.1480258685173931e-24	0.279	False	5' UTR	417.0	['chr6:124808780-124809227' 'chr6:124808796-124809227' 'chr6:124808956-124809227' 'chr6:124809031-124809227']
1915	ENSMUSG00000060904	Arl1	7.412856534503101e-27	1.1480258685173931e-24	0.055	False	CDS	647.0	['chr10:88737203-88741907' 'chr10:88740209-88741907']
256	ENSMUSG00000001123	Lgals9	3.209933227757977e-24	4.397608522028428e-22	0.112	False	CDS	2337.0	['chr11:78976702-78977669' 'chr11:78976702-78984778']
3352	ENSMUSG00000031570	Plpp5	1.0679236534084246e-23	1.4088681679410407e-21	0.119	False	5' UTR	793.0	['chr8:25716684-25720267' 'chr8:25720152-25720267']
3335	ENSMUSG00000000154	Slc22a18	2.350887794566701e-22	2.887538732498823e-20	0.303	True	5' UTR	2021.0	['chr7:143473838-143476070' 'chr7:143475239-143476070']
2446	ENSMUSG00000041119	Pde9a	2.6161644546035867e-22	3.0891717203433363e-20	0.324	True	CDS	6279.0	['chr17:31420289-31443166' 'chr17:31433209-31443166']
2201	ENSMUSG00000039197	Adk	2.688498689799085e-22	3.0891717203433363e-20	0.25	True	CDS	645.0	['chr14:21052701-21092367' 'chr14:21076322-21092367']
3170	ENSMUSG00000030096	Slc6a6	7.3264773741581e-22	8.155285127109737e-20	0.292	False	5' UTR	3181.0	['chr6:91699033-91723282' 'chr6:91705978-91723282']
487	ENSMUSG00000000958	Slc7a7	2.582846988034479e-21	2.7879093852663073e-19	0.262	True	5' UTR	1215.0	['chr14:54409049-54409250' 'chr14:54409049-54409853' 'chr14:54409049-54410078' 'chr14:54409049-54410153' 'chr14:54409049-54413880']
106	ENSMUSG00000019791	Hint3	4.48201463790986e-21	4.561410325781407e-19	0.097	True	CDS	8104.0	['chr10:30614831-30618203' 'chr10:30614831-30629324']
2583	ENSMUSG00000024899	Papss2	5.9948647845660176e-21	5.931585656284487e-19	0.161	True	CDS	4985.0	['chr19:32641412-32651896' 'chr19:32646344-32651896']
1336	ENSMUSG00000015766	Eps8	9.40335109362093e-21	9.052631512291284e-19	0.329	True	5' UTR	2426.0	['chr6:137539402-137570702' 'chr6:137539402-137591418']
2139	ENSMUSG00000017843	Ppp2r5c	3.1944389573934267e-20	2.9943662016408913e-18	0.096	True	CDS	4269.0	['chr12:110466021-110522491' 'chr12:110485953-110522491']
193	ENSMUSG00000059534	Uqcr10	3.364771926724203e-20	3.073158359741439e-18	0.065	True	CDS	5802.0	['chr11:4702221-4703904' 'chr11:4702221-4704101' 'chr11:4702221-4704157']
3095	ENSMUSG00000049327	Kmt5a	3.9594509235443457e-20	3.52589104741624e-18	0.134	True	CDS	14435.0	['chr5:124440016-124447214' 'chr5:124445729-124447214' 'chr5:124446085-124447214' 'chr5:124446910-124447214']
2533	ENSMUSG00000024589	Nedd4l	7.327745551600271e-20	6.3662023548293084e-18	0.304	True	CDS	14988.0	['chr18:64997422-65074724' 'chr18:65023990-65074724' 'chr18:65051173-65074724']
202	ENSMUSG00000078974	Sec61g	8.734426638316082e-20	7.407625639448067e-18	0.051	True	CDS	329.0	['chr11:16506473-16508079' 'chr11:16506473-16508100' 'chr11:16506473-16508104']
2465	ENSMUSG00000091705	H2-Q2	9.871288589460544e-19	7.813673323479658e-17	0.158	False	CDS	3482.0	['chr17:35343389-35344755' 'chr17:35343615-35344755']
1639	ENSMUSG00000032038	St3gal4	1.644419221538357e-18	1.2733524493738319e-16	0.358	True	CDS	671.0	['chr9:35055650-35106575' 'chr9:35055650-35116698' 'chr9:35055650-35119003']
3140	ENSMUSG00000038388	Mpp6	2.991837714357449e-18	2.2674310507534543e-16	0.125	False	5' UTR	4358.0	['chr6:50110465-50145774' 'chr6:50143785-50145774' 'chr6:50144719-50145774' 'chr6:50144854-50145774']
1281	ENSMUSG00000029780	Nt5c3	2.5070958572691155e-17	1.8604740507484555e-15	0.226	True	CDS	1055.0	['chr6:56892889-56897775' 'chr6:56892889-56901838' 'chr6:56892889-56923672']
623	ENSMUSG00000053182	Gm609	3.697354707106703e-17	2.687750503411036e-15	0.365	True	CDS	723.0	['chr16:45444166-45454846' 'chr16:45444166-45492854']
2119	ENSMUSG00000021244	Ylpm1	3.8565034294927984e-17	2.7473730431706696e-15	0.435	False	CDS	4094.0	['chr12:85050373-85057222' 'chr12:85051779-85057222']
2516	ENSMUSG00000046727	Cystm1	1.5570138613142688e-16	1.066554495000274e-14	0.055	True	5' UTR	802.0	['chr18:36348817-36366515' 'chr18:36350809-36366515']
828	ENSMUSG00000063275	Hacd1	2.397779932441357e-16	1.611489079123795e-14	0.109	False	CDS	9610.0	['chr2:14045256-14055731' 'chr2:14045256-14059630']
1051	ENSMUSG00000028479	Gne	5.091616208999064e-16	3.358580914158271e-14	0.052	True	CDS	686.0	['chr4:44066961-44072362' 'chr4:44066961-44084048']
2944	ENSMUSG00000028786	Tmem54	6.981518495781901e-16	4.4407444432098444e-14	0.111	False	CDS	1332.0	['chr4:129105732-129108211' 'chr4:129106948-129108211']
1942	ENSMUSG00000025351	Cd63	1.3371442812484482e-15	8.355978824222757e-14	0.074	True	5' UTR	637.0	['chr10:128909053-128910395' 'chr10:128909523-128910395' 'chr10:128909959-128910395']
645	ENSMUSG00000022940	Pigp	1.6442285320740787e-14	9.92668140889469e-13	0.113	True	CDS	2556.0	['chr16:94370193-94370366' 'chr16:94370193-94370605' 'chr16:94370193-94370741' 'chr16:94370193-94370895' 'chr16:94370193-94371744']
2517	ENSMUSG00000046727	Cystm1	2.605870697107589e-14	1.521657610343809e-12	0.243	False	CDS	802.0	['chr18:36366742-36393196' 'chr18:36391139-36393196']
42	ENSMUSG00000034088	Hdlbp	2.928279431538564e-14	1.6823437637323168e-12	0.181	True	5' UTR	538.0	['chr1:93442251-93445580' 'chr1:93442251-93478207' 'chr1:93442251-93478713']
1704	ENSMUSG00000040813	Tex264	4.6989985649047837e-14	2.6567988711414035e-12	0.162	True	5' UTR	5656.0	['chr9:106684996-106685244' 'chr9:106684996-106685635' 'chr9:106684996-106685835']
2357	ENSMUSG00000022791	Tnk2	3.0357479058749745e-13	1.6895834438635403e-11	0.384	True	CDS	952.0	['chr16:32671634-32675522' 'chr16:32673236-32675522' 'chr16:32673281-32675522']
2466	ENSMUSG00000091705	H2-Q2	5.009085460042893e-13	2.744978832103505e-11	0.214	False	CDS	3482.0	['chr17:35345487-35345844' 'chr17:35345709-35345844']
2278	ENSMUSG00000022419	Deptor	1.062662940609212e-12	5.65221068730072e-11	0.076	True	CDS	2288.0	['chr15:55112620-55149341' 'chr15:55133561-55149341']
1895	ENSMUSG00000035852	Misp	1.0631614712216402e-12	5.65221068730072e-11	0.11	True	5' UTR	2215.0	['chr10:79821094-79825696' 'chr10:79822687-79825696' 'chr10:79822736-79825696' 'chr10:79822741-79825696' 'chr10:79824852-79825696']
2849	ENSMUSG00000046688	Tifa	2.2612338083007997e-12	1.1506449750239209e-10	0.299	False	5' UTR	12391.0	['chr3:127789538-127791473' 'chr3:127790172-127791473']
2042	ENSMUSG00000047040	Prr15l	3.71958500638446e-12	1.866079125738232e-10	0.135	True	5' UTR	17596.0	['chr11:96929510-96934515' 'chr11:96931554-96934515']
3295	ENSMUSG00000030990	Pgap2	3.867958905951844e-12	1.9135652254167317e-10	0.128	True	CDS	4587.0	['chr7:102210592-102223379' 'chr7:102222802-102223379' 'chr7:102223151-102223379' 'chr7:102223298-102223379']
