	chromosome	start	end	cluster	left_exon_count	left_genes	right_exon_count	right_genes	genes	n_genes	genes_cluster	n_genes_cluster	annotated	gene_id	original_cluster	n_start	strand	cluster_type	psi_a	psi_b	delta_psi	lfc_psi	abs_delta_psi	abs_lfc_psi
0	chr1	4782734	4783951	3	8	['ENSMUSG00000033845']	7	['ENSMUSG00000033845']	['ENSMUSG00000033845']	1	['ENSMUSG00000033845']	1	True	ENSMUSG00000033845	3	1	-	shared_acceptor	0.9426852425966568	0.9546172525215578	-0.011932009924901066	-0.0181462666319111	0.011932009924901066	0.0181462666319111
1	chr1	4782734	4785573	3	8	['ENSMUSG00000033845']	10	['ENSMUSG00000033845']	['ENSMUSG00000033845']	1	['ENSMUSG00000033845']	1	True	ENSMUSG00000033845	3	1	-	shared_acceptor	0.057314757403343235	0.045382747478442224	0.01193200992490101	0.33676269267236947	0.01193200992490101	0.33676269267236947
2	chr1	10035164	10037662	19	7	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	1	True	ENSMUSG00000025917	19	1	-	shared_acceptor	0.06076369977884413	0.03610032823002863	0.024663371548815503	0.7511977446892573	0.024663371548815503	0.7511977446892573
3	chr1	10035164	10037670	19	7	['ENSMUSG00000025917']	4	['ENSMUSG00000025917']	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	1	True	ENSMUSG00000025917	19	1	-	shared_acceptor	0.8851384732304262	0.9211590522067826	-0.036020578976356465	-0.057547109540139724	0.036020578976356465	0.057547109540139724
4	chr1	10035164	10037919	19	7	['ENSMUSG00000025917']	3	['ENSMUSG00000025917']	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	1	True	ENSMUSG00000025917	19	1	-	shared_acceptor	0.054097826990729674	0.04274061956318873	0.011357207427540941	0.3399628164548094	0.011357207427540941	0.3399628164548094
5	chr1	16463195	16486020	36	31	['ENSMUSG00000025920']	14	['ENSMUSG00000025920']	['ENSMUSG00000025920']	1	['ENSMUSG00000025920']	1	True	ENSMUSG00000025920	36	1	-	shared_acceptor	0.5012175119834413	0.47101414952362913	0.0302033624598122	0.08966642167882666	0.0302033624598122	0.08966642167882666
6	chr1	16463195	16509342	36	31	['ENSMUSG00000025920']	22	['ENSMUSG00000025920']	['ENSMUSG00000025920']	1	['ENSMUSG00000025920']	1	True	ENSMUSG00000025920	36	1	-	shared_acceptor	0.49878248801655867	0.5289858504763709	-0.030203362459812255	-0.08481831909630322	0.030203362459812255	0.08481831909630322
7	chr1	16643479	16645686	40	14	['ENSMUSG00000079658']	14	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	40	1	-	shared_acceptor	0.9761647345407701	0.9779022381507736	-0.0017375036100034658	-0.002565611654835327	0.0017375036100034658	0.002565611654835327
8	chr1	16643479	16647955	40	14	['ENSMUSG00000079658']	23	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	False	ENSMUSG00000079658	40	1	-	shared_acceptor	0.0238352654592298	0.02209776184922634	0.0017375036100034623	0.10919743336613053	0.0017375036100034623	0.10919743336613053
9	chr1	16645830	16646988	41	14	['ENSMUSG00000079658']	2	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	41	1	-	shared_acceptor	0.012880244350086879	0.017759561457083566	-0.004879317106996687	-0.46343596342843174	0.004879317106996687	0.46343596342843174
10	chr1	16645830	16647955	41	14	['ENSMUSG00000079658']	23	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	41	1	-	shared_acceptor	0.9871197556499132	0.9822404385429165	0.004879317106996628	0.007148901466324468	0.004879317106996628	0.007148901466324468
11	chr1	16648008	16656616	42	10	['ENSMUSG00000079658']	0	[]	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	False	ENSMUSG00000079658	42	1	-	shared_acceptor	0.00834598476295152	0.0135684450848124	-0.00522246032186088	-0.7011011420614919	0.00522246032186088	0.7011011420614919
12	chr1	16648008	16656822	42	10	['ENSMUSG00000079658']	5	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.5896453758799295	0.6038353624621038	-0.014189986582174297	-0.03430769732458794	0.014189986582174297	0.03430769732458794
