cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
24300	ENSMUSG00000018819	Lsp1	1.9880754680336434e-203	0.976	True	CDS	3417.0	5.680215622953266e-206	chr7	[142460967 142472365 142475418 142477367]	[142484479]
16502	ENSMUSG00000025290	Rps24	1.078248434191538e-121	0.688	True	CDS	1478.0	6.161419623951647e-124	chr14	[24493494 24495450]	[24495775]
20401	ENSMUSG00000027763	Mbnl1	5.848135086580625e-59	0.747	True	5' UTR	9615.0	5.012687217069106e-61	chr3	[60473174 60501424]	[60528756]
20561	ENSMUSG00000074457	S100a16	4.5652840873768655e-53	0.528	True	5' UTR	419.0	5.217467528430704e-55	chr3	[90537418 90541318]	[90541994]
1417	ENSMUSG00000090841	Myl6	4.00034148642457e-51	0.249	True	CDS	10084.0	5.7147735520351e-53	chr10	[128491034]	[128491290 128491720 128492059]
19544	ENSMUSG00000026879	Gsn	7.829133861173768e-51	0.668	True	5' UTR	15.0	1.3421372333440744e-52	chr2	[35266904 35282602]	[35283905]
6211	ENSMUSG00000025781	Atp5c1	8.441911055374402e-36	0.33	True	CDS	10040.0	1.6883822110748805e-37	chr2	[10056162]	[10056770 10058996]
18598	ENSMUSG00000024381	Bin1	1.5872405311502174e-30	0.699	False	CDS	11303.0	3.627978356914783e-32	chr18	[32377491 32397712]	[32406100]
13434	ENSMUSG00000026305	Lrrfip1	2.134367965034873e-28	0.805	True	CDS	1699.0	5.488374767232531e-30	chr1	[90998894 91053724]	[91068563]
16825	ENSMUSG00000036461	Elf1	1.4127165733395796e-27	0.654	True	5' UTR	5928.0	4.036333066684513e-29	chr14	[79481638 79515771]	[79536123]
17034	ENSMUSG00000059895	Ptp4a3	7.154956384175369e-22	0.642	True	CDS	2944.0	2.2487005778836875e-23	chr15	[73724849 73748466]	[73751129]
22281	ENSMUSG00000061288	Taok3	2.846592199654838e-21	0.714	True	5' UTR	10136.0	9.759744684530874e-23	chr5	[117120340 117133776]	[117185527]
20026	ENSMUSG00000027455	Nsfl1c	3.753942596497429e-21	0.575	True	CDS	4802.0	1.3943215358419018e-22	chr2	[151500790 151502461]	[151503014]
659	ENSMUSG00000026670	Uap1	3.604515860078693e-20	0.584	True	CDS	1076.0	1.4418063440314773e-21	chr1	[170143464]	[170147996 170149271]
