cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
334	ENSMUSG00000018819	Lsp1	2.490527229627586e-207	8.667034759104e-205	0.987	True	CDS	3417.0	['chr7:142460967-142484479' 'chr7:142472365-142484479' 'chr7:142475418-142484479' 'chr7:142477367-142484479']
214	ENSMUSG00000025290	Rps24	6.008775422147924e-124	1.0455269234537387e-121	0.692	True	CDS	1478.0	['chr14:24493494-24495775' 'chr14:24495450-24495775']
277	ENSMUSG00000027763	Mbnl1	2.958975633201187e-61	3.432411734513376e-59	0.754	True	5' UTR	9615.0	['chr3:60473174-60528756' 'chr3:60501424-60528756']
285	ENSMUSG00000074457	S100a16	1.5809956391337041e-55	1.3754662060463227e-53	0.532	True	5' UTR	419.0	['chr3:90537418-90541994' 'chr3:90541318-90541994']
11	ENSMUSG00000090841	Myl6	5.595430882087278e-53	3.8944198939327465e-51	0.249	True	CDS	10084.0	['chr10:128491034-128491290' 'chr10:128491034-128491720' 'chr10:128491034-128492059']
262	ENSMUSG00000026879	Gsn	1.270940064971612e-52	7.37145237683535e-51	0.678	True	5' UTR	15.0	['chr2:35266904-35283905' 'chr2:35282602-35283905']
81	ENSMUSG00000025781	Atp5c1	1.6557882957680966e-37	8.231633241818539e-36	0.331	True	CDS	10040.0	['chr2:10056162-10056770' 'chr2:10056162-10058996']
247	ENSMUSG00000024381	Bin1	3.349615849741888e-32	1.4570828946377213e-30	0.706	False	CDS	11303.0	['chr18:32377491-32406100' 'chr18:32397712-32406100']
171	ENSMUSG00000026305	Lrrfip1	5.41736390044409e-30	2.0947140415050486e-28	0.812	True	CDS	1699.0	['chr1:90998894-91068563' 'chr1:91053724-91068563']
216	ENSMUSG00000036461	Elf1	3.529784289224651e-29	1.2283649326501787e-27	0.66	True	5' UTR	5928.0	['chr14:79481638-79536123' 'chr14:79515771-79536123']
219	ENSMUSG00000059895	Ptp4a3	2.2220867275674963e-23	7.029874374486261e-22	0.647	True	CDS	2944.0	['chr15:73724849-73751129' 'chr15:73748466-73751129']
313	ENSMUSG00000061288	Taok3	9.60564451934951e-23	2.785636910611358e-21	0.72	True	5' UTR	10136.0	['chr5:117120340-117185527' 'chr5:117133776-117185527']
270	ENSMUSG00000027455	Nsfl1c	1.3708654779482218e-22	3.669701433276779e-21	0.58	True	CDS	4802.0	['chr2:151500790-151503014' 'chr2:151502461-151503014']
5	ENSMUSG00000026670	Uap1	1.4349654246006851e-21	3.5669140554359893e-20	0.589	True	CDS	1076.0	['chr1:170143464-170147996' 'chr1:170143464-170149271']
138	ENSMUSG00000030695	Aldoa	3.3610057492797387e-21	7.797533338328992e-20	0.166	True	CDS	7191.0	['chr7:126797777-126799045' 'chr7:126797777-126800002' 'chr7:126797777-126800288']
154	ENSMUSG00000032366	Tpm1	3.763424344123317e-19	8.185447948468214e-18	0.367	True	CDS	1574.0	['chr9:67031515-67031951' 'chr9:67031515-67032466']
163	ENSMUSG00000025283	Sat1	1.5707941822643458e-18	3.215508090752896e-17	0.225	True	CDS	3379.0	['chrX:155214135-155215121' 'chrX:155214135-155215601']
87	ENSMUSG00000026970	Rbms1	4.1078443565036606e-17	7.941832422573745e-16	0.449	True	CDS	1362.0	['chr2:60842473-60881118' 'chr2:60842473-60962691']
95	ENSMUSG00000028041	Adam15	7.36567377883671e-15	1.349081302650092e-13	0.299	True	CDS	4392.0	['chr3:89340180-89340401' 'chr3:89340180-89341508']
101	ENSMUSG00000028559	Osbpl9	1.4755189339064174e-14	2.5674029449971664e-13	0.494	True	CDS	11383.0	['chr4:109102593-109117895' 'chr4:109102593-109133744']
321	ENSMUSG00000042079	Hnrnpf	1.6401409002749594e-13	2.7179477775985044e-12	0.184	True	5' UTR	2124.0	['chr6:117906840-117917470' 'chr6:117907209-117917470' 'chr6:117917072-117917470']
137	ENSMUSG00000030605	Mfge8	1.3455421362922658e-12	2.128403015589584e-11	0.179	True	CDS	484.0	['chr7:79143051-79143278' 'chr7:79143051-79145247']
320	ENSMUSG00000056737	Capg	1.6960592293166258e-12	2.5662113556616772e-11	0.251	True	5' UTR	8657.0	['chr6:72544467-72555273' 'chr6:72549502-72555273']
223	ENSMUSG00000023034	Nr4a1	2.8043432995329915e-12	3.9036458729499254e-11	0.074	False	CDS	4496.0	['chr15:101270970-101272153' 'chr15:101271866-101272153']
41	ENSMUSG00000015937	Macroh2a1	3.782917898433759e-12	5.0632901102113396e-11	0.32	True	CDS	3585.0	['chr13:56084286-56088252' 'chr13:56084286-56089758']
200	ENSMUSG00000021000	Mia2	1.5546659814786708e-11	2.0037917094613982e-10	0.444	True	CDS	11193.0	['chr12:59129897-59136064' 'chr12:59131605-59136064']
136	ENSMUSG00000052040	Klf13	1.7560000725512013e-10	2.1824572330279217e-09	0.248	True	CDS	6701.0	['chr7:63891798-63936230' 'chr7:63891798-63937967']
284	ENSMUSG00000027940	Tpm3	2.141469269076742e-09	2.4039719536732458e-08	0.091	True	CDS	2121.0	['chr3:90090080-90099528' 'chr3:90091092-90099528']
282	ENSMUSG00000042747	Krtcap2	2.5256734170964306e-09	2.7466698410923684e-08	0.098	False	CDS	1874.0	['chr3:89246516-89246778' 'chr3:89246594-89246778']
339	ENSMUSG00000033335	Dnm2	9.588676403069209e-09	1.0111695115963894e-07	0.37	True	CDS	8601.0	['chr9:21489795-21494504' 'chr9:21490670-21494504']
280	ENSMUSG00000027763	Mbnl1	1.1754754903720024e-08	1.2031337372042847e-07	0.348	True	CDS	9615.0	['chr3:60615774-60625124' 'chr3:60622241-60625124']
342	ENSMUSG00000011958	Bnip2	1.2482408829133798e-08	1.2411080778681606e-07	0.334	True	CDS	6135.0	['chr9:70003668-70007064' 'chr9:70004342-70007064']
152	ENSMUSG00000031996	Aplp2	2.565103721539306e-08	2.479600264154663e-07	0.229	True	CDS	5578.0	['chr9:31164674-31167561' 'chr9:31164674-31168708']
32	ENSMUSG00000025144	Cenpx	1.2987685170995796e-07	1.2215444431098748e-06	0.193	False	CDS	7162.0	['chr11:120711757-120711844' 'chr11:120711757-120713693']
279	ENSMUSG00000027763	Mbnl1	1.8787436603689126e-07	1.720533667916793e-06	0.391	True	CDS	9615.0	['chr3:60615774-60622146' 'chr3:60621459-60622146']
345	ENSMUSG00000033392	Clasp2	6.352830116315168e-07	5.392158245067508e-06	0.297	True	CDS	3603.0	['chr9:113786635-113813142' 'chr9:113793467-113813142']
344	ENSMUSG00000007815	Rhoa	1.1254829406034595e-06	9.325430079285808e-06	0.051	True	5' UTR	10382.0	['chr9:108306554-108315308' 'chr9:108307077-108315308']
310	ENSMUSG00000029106	Add1	1.375987909377456e-06	1.1135902150310574e-05	0.175	True	CDS	1268.0	['chr5:34620135-34625279' 'chr5:34620919-34625279']
193	ENSMUSG00000038811	Gngt2	1.4762779348885005e-06	1.1676016394118135e-05	0.274	True	5' UTR	7978.0	['chr11:95842427-95843812' 'chr11:95842796-95843812']
199	ENSMUSG00000071379	Hpcal1	1.6478741756589016e-06	1.274356029176217e-05	0.296	True	5' UTR	7837.0	['chr12:17691047-17786147' 'chr12:17767300-17786147']
151	ENSMUSG00000031996	Aplp2	1.8300180351663257e-06	1.3844484266040896e-05	0.162	True	CDS	5578.0	['chr9:31153500-31156190' 'chr9:31153500-31157695']
275	ENSMUSG00000017760	Ctsa	2.9978850315520187e-06	2.173466647875214e-05	0.095	True	5' UTR	5363.0	['chr2:164833197-164834030' 'chr2:164833851-164834030']
100	ENSMUSG00000028559	Osbpl9	5.567710340502956e-06	3.875126396990058e-05	0.229	True	CDS	11383.0	['chr4:109087486-109091661' 'chr4:109087486-109098503']
307	ENSMUSG00000029076	Sdf4	5.827073482977402e-06	3.976120729561052e-05	0.091	True	5' UTR	2784.0	['chr4:155993335-155996189' 'chr4:155993570-155996189']
92	ENSMUSG00000027639	Samhd1	8.452906313199112e-06	5.6569449942178676e-05	0.272	True	CDS	2201.0	['chr2:157099504-157101321' 'chr2:157099504-157101721']
61	ENSMUSG00000022892	App	9.570279811848418e-06	6.283881838723112e-05	0.22	True	CDS	1164.0	['chr16:85030366-85040251' 'chr16:85030366-85043576' 'chr16:85030366-85056324']
203	ENSMUSG00000021134	Srsf5	1.3653453674154868e-05	8.798892367788693e-05	0.067	False	CDS	9374.0	['chr12:80947866-80949095' 'chr12:80948663-80949095']
256	ENSMUSG00000024845	Tmem134	1.4277027457021332e-05	9.033464645533496e-05	0.247	True	CDS	10304.0	['chr19:4127837-4131229' 'chr19:4131076-4131229']
205	ENSMUSG00000021241	Isca2	1.5301833064321764e-05	9.508996261399954e-05	0.34	True	CDS	8272.0	['chr12:84773678-84774543' 'chr12:84773909-84774543']
125	ENSMUSG00000030067	Foxp1	1.669318394150186e-05	0.0001013041964096294	0.328	True	CDS	1733.0	['chr6:99076046-99096144' 'chr6:99076046-99162839']
315	ENSMUSG00000019054	Fis1	1.6884032734938234e-05	0.0001013041964096294	0.093	True	CDS	8847.0	['chr5:136953591-136962999' 'chr5:136962229-136962999']
292	ENSMUSG00000028333	Anp32b	1.8215765248345988e-05	0.00010744214078685432	0.091	False	CDS	10104.0	['chr4:46451350-46460090' 'chr4:46452544-46460090']
243	ENSMUSG00000071172	Srsf3	2.496681708556365e-05	0.00014480753909626914	0.144	True	CDS	5183.0	['chr17:29038625-29040775' 'chr17:29039910-29040775']
135	ENSMUSG00000003420	Fcgrt	2.547066374502985e-05	0.00014530804890607193	0.098	True	CDS	316.0	['chr7:45102186-45102402' 'chr7:45102186-45102414']
116	ENSMUSG00000029810	Tmem176b	2.855212404675327e-05	0.00016026030916564736	0.24	True	5' UTR	11407.0	['chr6:48838363-48840361' 'chr6:48838363-48840996']
105	ENSMUSG00000029048	Rer1	9.176676601914214e-05	0.0004838611299191131	0.148	True	5' UTR	2128.0	['chr4:155082755-155083109' 'chr4:155082755-155086205']
119	ENSMUSG00000004980	Hnrnpa2b1	9.654335363356586e-05	0.0005014490606638943	0.136	True	CDS	8285.0	['chr6:51464212-51464428' 'chr6:51464212-51465179']
46	ENSMUSG00000021576	Pdcd6	9.987153575488449e-05	0.0005111072712161737	0.165	True	CDS	2656.0	['chr13:74305651-74309684' 'chr13:74305651-74309690']
176	ENSMUSG00000053332	Gas5	0.0001058709412099577	0.0005339577904502214	0.136	True	Non-coding	2795.0	['chr1:161036853-161037288' 'chr1:161037165-161037288']
303	ENSMUSG00000029064	Gnb1	0.00011738482945165039	0.0005835702949882048	0.129	True	5' UTR	10914.0	['chr4:155491581-155527413' 'chr4:155515680-155527413']
64	ENSMUSG00000024194	Cuta	0.00012921448684264581	0.0006333329777639541	0.178	True	CDS	3139.0	['chr17:26939093-26939317' 'chr17:26939093-26939451']
274	ENSMUSG00000016921	Srsf6	0.00016846554428089636	0.0008142501306909991	0.155	True	CDS	5330.0	['chr2:162932143-162933426' 'chr2:162933083-162933426']
49	ENSMUSG00000049960	Mrps16	0.0002004782311594556	0.0009557044444313774	0.159	True	CDS	6673.0	['chr14:20392154-20393178' 'chr14:20392154-20393481']
40	ENSMUSG00000025871	4833439L19Rik	0.00024447261413272604	0.0011496820232187658	0.229	True	CDS	5237.0	['chr13:54561872-54564185' 'chr13:54561872-54565182']
296	ENSMUSG00000028788	Ptp4a2	0.00027870459667171026	0.0012931893285567356	0.159	True	5' UTR	6770.0	['chr4:129820602-129838978' 'chr4:129820800-129838978']
197	ENSMUSG00000057322	Rpl38	0.00031635192567254034	0.0014485588175532106	0.078	True	5' UTR	1924.0	['chr11:114668610-114668781' 'chr11:114668627-114668781']
157	ENSMUSG00000032508	Myd88	0.00032120417387471406	0.0014516760066026035	0.144	False	CDS	2576.0	['chr9:119338187-119338576' 'chr9:119338187-119339632']
8	ENSMUSG00000078453	Abracl	0.0003514531024880249	0.001568021534177342	0.116	True	5' UTR	8210.0	['chr10:18018906-18022995' 'chr10:18018906-18023067']
278	ENSMUSG00000027763	Mbnl1	0.000398068273312388	0.0017315969889088881	0.156	True	5' UTR	9615.0	['chr3:60501424-60595594' 'chr3:60529805-60595594']
62	ENSMUSG00000022940	Pigp	0.0004286307301875719	0.0018415246185836426	0.23	True	CDS	2441.0	['chr16:94370193-94370366' 'chr16:94370193-94370605']
196	ENSMUSG00000020612	Prkar1a	0.0005625283030090872	0.002387315237160517	0.117	True	5' UTR	11101.0	['chr11:109650625-109653779' 'chr11:109651074-109653779']
82	ENSMUSG00000058835	Abi1	0.0005905737156816557	0.0024466625363954303	0.234	True	CDS	8965.0	['chr2:22962502-22963214' 'chr2:22962502-22971083']
248	ENSMUSG00000024381	Bin1	0.0006889365557470432	0.002820587310587895	0.228	True	CDS	11303.0	['chr18:32424968-32431983' 'chr18:32431743-32431983']
57	ENSMUSG00000000326	Comt	0.0007009361351613684	0.002836346221350653	0.143	True	5' UTR	1446.0	['chr16:18411958-18424304' 'chr16:18411958-18426356']
42	ENSMUSG00000005312	Ubqln1	0.0007204055258441853	0.002881622103376741	0.264	True	CDS	6631.0	['chr13:58179669-58180822' 'chr13:58179669-58183182']
337	ENSMUSG00000055148	Klf2	0.0008222837847434515	0.003251758603303649	0.073	False	CDS	3251.0	['chr8:72319150-72320744' 'chr8:72320243-72320744']
340	ENSMUSG00000032294	Pkm	0.0008591967729115527	0.00335955592104742	0.094	True	CDS	8481.0	['chr9:59675196-59678044' 'chr9:59675735-59678044']
318	ENSMUSG00000029860	Zyx	0.0010082291024721608	0.003855645358904527	0.1	True	CDS	10403.0	['chr6:42351149-42351475' 'chr6:42351363-42351475']
36	ENSMUSG00000047446	Arl4a	0.0014195537752608564	0.005369616454247586	0.196	True	5' UTR	2792.0	['chr12:40036834-40037263' 'chr12:40036834-40037838']
201	ENSMUSG00000021000	Mia2	0.0014392881609073677	0.005385723440814665	0.214	True	CDS	11193.0	['chr12:59137787-59146847' 'chr12:59144771-59146847']
227	ENSMUSG00000056851	Pcbp2	0.002062612485051155	0.007636054731891511	0.13	True	CDS	7270.0	['chr15:102488278-102489752' 'chr15:102488815-102489752']
2	ENSMUSG00000025980	Hspd1	0.002145443215997523	0.007859097254390927	0.158	True	5' UTR	4811.0	['chr1:55086942-55087779' 'chr1:55086942-55087989']
134	ENSMUSG00000008140	Emc10	0.002282377201805207	0.008273617356543875	0.113	True	CDS	1151.0	['chr7:44490971-44491163' 'chr7:44490971-44491955']
70	ENSMUSG00000024335	Brd2	0.002461672990891955	0.008741451028881636	0.119	True	CDS	5122.0	['chr17:34116336-34116598' 'chr17:34116336-34116908']
18	ENSMUSG00000015837	Sqstm1	0.0029022659418083824	0.009999886611379377	0.052	True	CDS	1539.0	['chr11:50200948-50202399' 'chr11:50200948-50202513']
188	ENSMUSG00000007850	Hnrnph1	0.00380785636578965	0.012991509953870571	0.105	True	CDS	2056.0	['chr11:50384737-50385777' 'chr11:50385191-50385777']
300	ENSMUSG00000028759	Hp1bp3	0.003999272383317725	0.013512104751403577	0.139	True	5' UTR	1850.0	['chr4:138216741-138221526' 'chr4:138217295-138221526']
31	ENSMUSG00000034120	Srsf2	0.004045676327489188	0.013537455403521512	0.07	True	3' UTR	4608.0	['chr11:116850962-116851648' 'chr11:116850962-116852021']
96	ENSMUSG00000042520	Ubap2l	0.0051743484963538465	0.017149269302201318	0.14	True	5' UTR	5957.0	['chr3:90047900-90052390' 'chr3:90047900-90052455']
172	ENSMUSG00000026457	Adipor1	0.005310870636408649	0.01739380053508649	0.11	True	5' UTR	10560.0	['chr1:134415586-134422921' 'chr1:134415990-134422921']
74	ENSMUSG00000024097	Srsf7	0.005348093842684639	0.01739380053508649	0.168	True	CDS	4259.0	['chr17:80204388-80204622' 'chr17:80204388-80205262']
220	ENSMUSG00000022564	Grina	0.0054378982007379645	0.017497156044249382	0.094	True	5' UTR	1384.0	['chr15:76246901-76247851' 'chr15:76247738-76247851']
260	ENSMUSG00000034445	Cyb561a3	0.005614969841664414	0.017497156044249382	0.208	True	5' UTR	2901.0	['chr19:10578084-10580463' 'chr19:10579075-10580463']
160	ENSMUSG00000016534	Lamp2	0.00566357362764677	0.017497156044249382	0.096	False	CDS	474.0	['chrX:38405572-38421641' 'chrX:38405572-38424267']
184	ENSMUSG00000078427	Sarnp	0.005681547795977528	0.017497156044249382	0.072	False	CDS	7284.0	['chr10:128821972-128833312' 'chr10:128824832-128833312']
117	ENSMUSG00000029810	Tmem176b	0.006433764121870634	0.019301292365611903	0.126	True	5' UTR	11407.0	['chr6:48838366-48840361' 'chr6:48838366-48840996' 'chr6:48838366-48841348']
140	ENSMUSG00000059119	Nap1l4	0.006907121406882672	0.020370154657586192	0.16	True	CDS	11210.0	['chr7:143514638-143518850' 'chr7:143514638-143520384']
90	ENSMUSG00000027620	Rbm39	0.007530112857997775	0.02202083424019517	0.068	True	CDS	2301.0	['chr2:156173023-156174097' 'chr2:156173023-156177336']
10	ENSMUSG00000000902	Smarcb1	0.009089135641743792	0.026358493361056997	0.156	True	CDS	3851.0	['chr10:75915194-75916773' 'chr10:75915194-75916800']
225	ENSMUSG00000023048	Prr13	0.01165514642313443	0.03275069369472949	0.104	True	5' UTR	4430.0	['chr15:102459256-102460108' 'chr15:102459582-102460108']
142	ENSMUSG00000036180	Gatad2a	0.011669787408466829	0.03275069369472949	0.235	True	5' UTR	10908.0	['chr8:69950755-69974090' 'chr8:69950755-69995943']
244	ENSMUSG00000024038	Ndufv3	0.011848813654115593	0.032987097213057814	0.064	True	CDS	2590.0	['chr17:31521693-31531110' 'chr17:31528402-31531110']
56	ENSMUSG00000022634	Yaf2	0.011976019057854531	0.033076624064550614	0.171	True	CDS	6402.0	['chr15:93286563-93317539' 'chr15:93286563-93336340']
53	ENSMUSG00000022185	Acin1	0.012197151324663823	0.033422115440811105	0.164	True	CDS	4487.0	['chr14:54667162-54678743' 'chr14:54667162-54679241']
322	ENSMUSG00000030335	Mrpl51	0.013731971855975291	0.03733379848343283	0.098	True	5' UTR	3947.0	['chr6:125192209-125192516' 'chr6:125192434-125192516']
72	ENSMUSG00000024097	Srsf7	0.01443190700575221	0.03893258634109898	0.074	True	CDS	4259.0	['chr17:80201603-80202169' 'chr17:80201603-80202691']
