	chromosome	start	end	cluster	left_exon_count	left_genes	right_exon_count	right_genes	genes	n_genes	genes_cluster	n_genes_cluster	annotated	gene_id	original_cluster	n_start	strand	cluster_type	psi_a	psi_b	delta_psi	lfc_psi	abs_delta_psi	abs_lfc_psi
0	chr1	16648008	16656822	0	10	['ENSMUSG00000079658']	5	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.5412895539717947	0.6046182928936396	-0.06332873892184487	-0.1596240818846073	0.06332873892184487	0.1596240818846073
1	chr1	16648008	16656992	0	10	['ENSMUSG00000079658']	3	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.4587104460282053	0.39538170710636056	0.06332873892184476	0.2143376369176757	0.06332873892184476	0.2143376369176757
2	chr1	162720607	162721430	1	13	['ENSMUSG00000040225']	9	['ENSMUSG00000040225']	['ENSMUSG00000040225']	1	['ENSMUSG00000040225']	1	True	ENSMUSG00000040225	621	1	-	shared_acceptor	0.7317182780127229	0.7603273669206655	-0.02860908890794256	-0.05533242250701037	0.02860908890794256	0.05533242250701037
3	chr1	162720607	162721445	1	13	['ENSMUSG00000040225']	4	['ENSMUSG00000040225']	['ENSMUSG00000040225']	1	['ENSMUSG00000040225']	1	True	ENSMUSG00000040225	621	1	-	shared_acceptor	0.2682817219872771	0.2396726330793345	0.028609088907942615	0.16268358175073927	0.028609088907942615	0.16268358175073927
4	chr1	170143464	170147996	2	6	['ENSMUSG00000026670']	4	['ENSMUSG00000026670']	['ENSMUSG00000026670']	1	['ENSMUSG00000026670']	1	True	ENSMUSG00000026670	659	1	-	shared_acceptor	0.9812255395681044	0.6509125714692771	0.3303129680988274	0.5921210063022176	0.3303129680988274	0.5921210063022176
5	chr1	170143464	170149271	2	6	['ENSMUSG00000026670']	6	['ENSMUSG00000026670']	['ENSMUSG00000026670']	1	['ENSMUSG00000026670']	1	True	ENSMUSG00000026670	659	1	-	shared_acceptor	0.018774460431895606	0.34908742853072294	-0.3303129680988273	-4.216744979080421	0.3303129680988273	4.216744979080421
6	chr10	7630977	7638009	3	4	['ENSMUSG00000019795']	1	['ENSMUSG00000019795']	['ENSMUSG00000019795']	1	['ENSMUSG00000019795']	1	True	ENSMUSG00000019795	843	1	-	shared_acceptor	0.3365093660692569	0.4283786988620562	-0.0918693327927993	-0.3482400829743597	0.0918693327927993	0.3482400829743597
7	chr10	7630977	7638056	3	4	['ENSMUSG00000019795']	3	['ENSMUSG00000019795']	['ENSMUSG00000019795']	1	['ENSMUSG00000019795']	1	True	ENSMUSG00000019795	843	1	-	shared_acceptor	0.6634906339307431	0.5716213011379437	0.09186933279279941	0.21501642116088449	0.09186933279279941	0.21501642116088449
8	chr10	75915194	75916773	4	4	['ENSMUSG00000000902']	2	['ENSMUSG00000000902']	['ENSMUSG00000000902']	1	['ENSMUSG00000000902']	1	True	ENSMUSG00000000902	1086	1	-	shared_acceptor	0.5193537561247661	0.43709050725642024	0.08226324886834585	0.2487855139589572	0.08226324886834585	0.2487855139589572
9	chr10	75915194	75916800	4	4	['ENSMUSG00000000902']	2	['ENSMUSG00000000902']	['ENSMUSG00000000902']	1	['ENSMUSG00000000902']	1	True	ENSMUSG00000000902	1086	1	-	shared_acceptor	0.48064624387523397	0.5629094927435797	-0.08226324886834574	-0.22792751762877306	0.08226324886834574	0.22792751762877306
10	chr10	128491034	128491720	5	11	['ENSMUSG00000090841']	1	['ENSMUSG00000090841']	['ENSMUSG00000090841']	1	['ENSMUSG00000090841']	1	True	ENSMUSG00000090841	1417	1	-	shared_acceptor	0.9137447580035971	0.44241847297169956	0.47132628503189755	1.0463795970420628	0.47132628503189755	1.0463795970420628
11	chr10	128491034	128492059	5	11	['ENSMUSG00000090841']	14	['ENSMUSG00000090841']	['ENSMUSG00000090841']	1	['ENSMUSG00000090841']	1	True	ENSMUSG00000090841	1417	1	-	shared_acceptor	0.08625524199640287	0.5575815270283005	-0.47132628503189766	-2.69249870903689	0.47132628503189766	2.69249870903689
12	chr11	16506473	16508079	6	7	['ENSMUSG00000078974']	1	['ENSMUSG00000078974']	['ENSMUSG00000078974']	1	['ENSMUSG00000078974']	1	True	ENSMUSG00000078974	1539	1	-	shared_acceptor	0.044542812052224934	0.06190740961860229	-0.017364597566377357	-0.4749194445837208	0.017364597566377357	0.4749194445837208
13	chr11	16506473	16508104	6	7	['ENSMUSG00000078974']	4	['ENSMUSG00000078974']	['ENSMUSG00000078974']	1	['ENSMUSG00000078974']	1	True	ENSMUSG00000078974	1539	1	-	shared_acceptor	0.9554571879477751	0.9380925903813977	0.017364597566377427	0.026460905697198833	0.017364597566377427	0.026460905697198833
14	chr11	48867004	48868562	7	3	['ENSMUSG00000046879']	2	['ENSMUSG00000046879']	['ENSMUSG00000046879']	1	['ENSMUSG00000046879']	1	True	ENSMUSG00000046879	1633	1	-	shared_acceptor	0.40772514599389	0.6564477701168551	-0.24872262412296509	-0.6870832909772218	0.24872262412296509	0.6870832909772218
15	chr11	48867004	48871094	7	3	['ENSMUSG00000046879']	3	['ENSMUSG00000046879']	['ENSMUSG00000046879']	1	['ENSMUSG00000046879']	1	True	ENSMUSG00000046879	1633	1	-	shared_acceptor	0.59227485400611	0.3435522298831449	0.24872262412296514	0.7857373865783877	0.24872262412296514	0.7857373865783877
16	chr11	50200948	50202399	8	6	['ENSMUSG00000015837']	4	['ENSMUSG00000015837']	['ENSMUSG00000015837']	1	['ENSMUSG00000015837']	1	True	ENSMUSG00000015837	1652	1	-	shared_acceptor	0.7847586289719723	0.8537578687471826	-0.06899923977521027	-0.12157798272336004	0.06899923977521027	0.12157798272336004
17	chr11	50200948	50202513	8	6	['ENSMUSG00000015837']	2	['ENSMUSG00000015837']	['ENSMUSG00000015837']	1	['ENSMUSG00000015837']	1	True	ENSMUSG00000015837	1652	1	-	shared_acceptor	0.21524137102802762	0.14624213125281735	0.06899923977521027	0.5575963976306184	0.06899923977521027	0.5575963976306184
18	chr11	51601479	51601750	9	4	['ENSMUSG00000020358']	2	['ENSMUSG00000020358']	['ENSMUSG00000020358']	1	['ENSMUSG00000020358']	1	True	ENSMUSG00000020358	1672	1	-	shared_acceptor	0.3439737938192409	0.29813393854646325	0.045839855272777674	0.20633803835429676	0.045839855272777674	0.20633803835429676
19	chr11	51601479	51602593	9	4	['ENSMUSG00000020358']	6	['ENSMUSG00000020358']	['ENSMUSG00000020358']	1	['ENSMUSG00000020358']	1	True	ENSMUSG00000020358	1672	1	-	shared_acceptor	0.6560262061807591	0.7018660614535368	-0.045839855272777674	-0.09744229706770846	0.045839855272777674	0.09744229706770846
20	chr11	54986216	54987051	10	4	['ENSMUSG00000018340']	2	['ENSMUSG00000018340']	['ENSMUSG00000018340']	1	['ENSMUSG00000018340']	1	True	ENSMUSG00000018340	1724	1	-	shared_acceptor	0.7564258781735258	0.6171810902564726	0.1392447879170532	0.293504859898023	0.1392447879170532	0.293504859898023
21	chr11	54986216	54991391	10	4	['ENSMUSG00000018340']	4	['ENSMUSG00000018340']	['ENSMUSG00000018340']	1	['ENSMUSG00000018340']	1	True	ENSMUSG00000018340	1724	1	-	shared_acceptor	0.24357412182647414	0.3828189097435273	-0.13924478791705314	-0.6523012284937137	0.13924478791705314	0.6523012284937137
22	chr11	55409998	55419788	11	9	['ENSMUSG00000018593']	8	['ENSMUSG00000018593']	['ENSMUSG00000018593']	1	['ENSMUSG00000018593']	1	True	ENSMUSG00000018593	1729	1	-	shared_acceptor	0.9981276578819499	0.9977300025362719	0.0003976553456780385	0.0005748860889096315	0.0003976553456780385	0.0005748860889096315
23	chr11	55409998	55419796	11	9	['ENSMUSG00000018593']	0	[]	['ENSMUSG00000018593']	1	['ENSMUSG00000018593']	1	False	ENSMUSG00000018593	1729	1	-	shared_acceptor	0.0018723421180501475	0.002269997463728197	-0.00039765534567804957	-0.27784647951559194	0.00039765534567804957	0.27784647951559194
24	chr11	68822666	68826170	12	3	['ENSMUSG00000018736']	1	['ENSMUSG00000018736']	['ENSMUSG00000018736']	1	['ENSMUSG00000018736']	1	True	ENSMUSG00000018736	1842	1	-	shared_acceptor	0.4418338223402108	0.1770392176507663	0.2647946046894445	1.3194348753241578	0.2647946046894445	1.3194348753241578
25	chr11	68822666	68829915	12	3	['ENSMUSG00000018736']	5	['ENSMUSG00000018736']	['ENSMUSG00000018736']	1	['ENSMUSG00000018736']	1	True	ENSMUSG00000018736	1842	1	-	shared_acceptor	0.5581661776597892	0.8229607823492336	-0.2647946046894445	-0.5601289745043754	0.2647946046894445	0.5601289745043754
26	chr11	69919337	69920341	13	12	['ENSMUSG00000078812']	6	['ENSMUSG00000078812']	['ENSMUSG00000078812']	1	['ENSMUSG00000078812']	1	True	ENSMUSG00000078812	1873	1	-	shared_acceptor	0.03701158641789769	0.0414325421062388	-0.0044209556883411105	-0.16278736104543068	0.0044209556883411105	0.16278736104543068
27	chr11	69919337	69921163	13	12	['ENSMUSG00000078812']	4	['ENSMUSG00000078812']	['ENSMUSG00000078812']	1	['ENSMUSG00000078812']	1	True	ENSMUSG00000078812	1873	1	-	shared_acceptor	0.9629884135821024	0.9585674578937612	0.0044209556883412215	0.006638476860700057	0.0044209556883412215	0.006638476860700057
28	chr11	84840436	84841415	14	12	['ENSMUSG00000020530']	4	['ENSMUSG00000020530']	['ENSMUSG00000020530']	1	['ENSMUSG00000020530']	1	True	ENSMUSG00000020530	2041	1	-	shared_acceptor	0.599202674197575	0.6101185458651249	-0.010915871667549926	-0.026045522663799003	0.010915871667549926	0.026045522663799003
29	chr11	84840436	84841421	14	12	['ENSMUSG00000020530']	8	['ENSMUSG00000020530']	['ENSMUSG00000020530']	1	['ENSMUSG00000020530']	1	True	ENSMUSG00000020530	2041	1	-	shared_acceptor	0.40079732580242505	0.3898814541348751	0.010915871667549926	0.03983735221425899	0.010915871667549926	0.03983735221425899
30	chr11	109981780	109982167	15	2	['ENSMUSG00000020620']	0	[]	['ENSMUSG00000020620']	1	['ENSMUSG00000020620']	1	False	ENSMUSG00000020620	2333	1	-	shared_acceptor	0.31955765134771424	0.14555210173957897	0.17400554960813527	1.1345405538483022	0.17400554960813527	1.1345405538483022
31	chr11	109981780	109995612	15	2	['ENSMUSG00000020620']	2	['ENSMUSG00000020620']	['ENSMUSG00000020620']	1	['ENSMUSG00000020620']	1	True	ENSMUSG00000020620	2333	1	-	shared_acceptor	0.6804423486522859	0.854447898260421	-0.17400554960813508	-0.32851959009195375	0.17400554960813508	0.32851959009195375
32	chr11	120963907	120964948	16	5	['ENSMUSG00000025162']	3	['ENSMUSG00000025162']	['ENSMUSG00000025162']	1	['ENSMUSG00000025162']	1	True	ENSMUSG00000025162	2478	1	-	shared_acceptor	0.5426851288068079	0.5728353688417942	-0.030150240034986342	-0.07800519713680121	0.030150240034986342	0.07800519713680121
33	chr11	120963907	120967995	16	5	['ENSMUSG00000025162']	8	['ENSMUSG00000025162']	['ENSMUSG00000025162']	1	['ENSMUSG00000025162']	1	True	ENSMUSG00000025162	2478	1	-	shared_acceptor	0.45731487119319225	0.4271646311582058	0.030150240034986453	0.09839563582510613	0.030150240034986453	0.09839563582510613
34	chr12	30897807	30904718	17	6	['ENSMUSG00000044573']	3	['ENSMUSG00000044573']	['ENSMUSG00000044573']	1	['ENSMUSG00000044573']	1	True	ENSMUSG00000044573	2567	1	-	shared_acceptor	0.5223107689463311	0.5112666616118536	0.011044107334477471	0.03083249463851012	0.011044107334477471	0.03083249463851012
35	chr12	30897807	30904870	17	6	['ENSMUSG00000044573']	3	['ENSMUSG00000044573']	['ENSMUSG00000044573']	1	['ENSMUSG00000044573']	1	True	ENSMUSG00000044573	2567	1	-	shared_acceptor	0.4776892310536689	0.48873333838814637	-0.011044107334477471	-0.03297516637293563	0.011044107334477471	0.03297516637293563
36	chr12	40036834	40037263	18	4	['ENSMUSG00000047446']	3	['ENSMUSG00000047446']	['ENSMUSG00000047446']	1	['ENSMUSG00000047446']	1	True	ENSMUSG00000047446	2588	1	-	shared_acceptor	0.9032951176148696	0.7524737970483351	0.15082132056653452	0.2635560659705088	0.15082132056653452	0.2635560659705088
37	chr12	40036834	40037838	18	4	['ENSMUSG00000047446']	1	['ENSMUSG00000047446']	['ENSMUSG00000047446']	1	['ENSMUSG00000047446']	1	True	ENSMUSG00000047446	2588	1	-	shared_acceptor	0.09670488238513042	0.2475262029516649	-0.15082132056653447	-1.3559206121994598	0.15082132056653447	1.3559206121994598
38	chr13	58393775	58393853	19	19	['ENSMUSG00000021546']	19	['ENSMUSG00000021546']	['ENSMUSG00000021546']	1	['ENSMUSG00000021546']	1	True	ENSMUSG00000021546	3152	1	-	shared_acceptor	0.962078021253759	0.9604123042973381	0.0016657169564208152	0.0025000096587909776	0.0016657169564208152	0.0025000096587909776
39	chr13	58393775	58394060	19	19	['ENSMUSG00000021546']	0	[]	['ENSMUSG00000021546']	1	['ENSMUSG00000021546']	1	False	ENSMUSG00000021546	3152	1	-	shared_acceptor	0.03792197874624108	0.039587695702661796	-0.001665716956420718	-0.06201784749832573	0.001665716956420718	0.06201784749832573
40	chr13	58395688	58396188	20	36	['ENSMUSG00000021546']	24	['ENSMUSG00000021546']	['ENSMUSG00000021546']	1	['ENSMUSG00000021546']	1	True	ENSMUSG00000021546	3154	1	-	shared_acceptor	0.9261229711862835	0.8962339969093686	0.029888974276914948	0.0473283147164468	0.029888974276914948	0.0473283147164468
41	chr13	58395688	58396827	20	36	['ENSMUSG00000021546']	37	['ENSMUSG00000021546']	['ENSMUSG00000021546']	1	['ENSMUSG00000021546']	1	True	ENSMUSG00000021546	3154	1	-	shared_acceptor	0.07387702881371642	0.10376600309063139	-0.029888974276914962	-0.49013609426893145	0.029888974276914962	0.49013609426893145
42	chr13	58400418	58402064	21	20	['ENSMUSG00000021546']	7	['ENSMUSG00000021546']	['ENSMUSG00000021546']	1	['ENSMUSG00000021546']	1	True	ENSMUSG00000021546	3158	1	-	shared_acceptor	0.1388991685707516	0.14713824231004358	-0.008239073739291974	-0.08313429819442053	0.008239073739291974	0.08313429819442053
43	chr13	58400418	58402393	21	20	['ENSMUSG00000021546']	9	['ENSMUSG00000021546']	['ENSMUSG00000021546']	1	['ENSMUSG00000021546']	1	True	ENSMUSG00000021546	3158	1	-	shared_acceptor	0.8611008314292484	0.8528617576899564	0.008239073739292002	0.013870270499293125	0.008239073739292002	0.013870270499293125
44	chr13	74305651	74309684	22	4	['ENSMUSG00000021576']	2	['ENSMUSG00000021576']	['ENSMUSG00000021576']	1	['ENSMUSG00000021576']	1	True	ENSMUSG00000021576	3223	1	-	shared_acceptor	0.7965442776515497	0.6838332878190331	0.1127109898325166	0.22010990665819358	0.1127109898325166	0.22010990665819358
45	chr13	74305651	74309690	22	4	['ENSMUSG00000021576']	2	['ENSMUSG00000021576']	['ENSMUSG00000021576']	1	['ENSMUSG00000021576']	1	True	ENSMUSG00000021576	3223	1	-	shared_acceptor	0.20345572234845025	0.31616671218096687	-0.11271098983251662	-0.6359706201849684	0.11271098983251662	0.6359706201849684
46	chr13	74754371	74770546	23	9	['ENSMUSG00000021585']	3	['ENSMUSG00000021585']	['ENSMUSG00000021585']	1	['ENSMUSG00000021585']	1	True	ENSMUSG00000021585	3230	1	-	shared_acceptor	0.4295355947309622	0.2434312843348053	0.1861043103961569	0.819263100402785	0.1861043103961569	0.819263100402785
47	chr13	74754371	74780503	23	9	['ENSMUSG00000021585']	6	['ENSMUSG00000021585']	['ENSMUSG00000021585']	1	['ENSMUSG00000021585']	1	True	ENSMUSG00000021585	3230	1	-	shared_acceptor	0.5704644052690377	0.7565687156651947	-0.18610431039615694	-0.4073342503054702	0.18610431039615694	0.4073342503054702
48	chr14	18270461	18270823	24	4	['ENSMUSG00000012405']	1	['ENSMUSG00000012405']	['ENSMUSG00000012405']	1	['ENSMUSG00000012405']	1	True	ENSMUSG00000012405	3393	1	-	shared_acceptor	0.0828613157400824	0.09747872840710786	-0.014617412667025459	-0.23438870007297297	0.014617412667025459	0.23438870007297297
