cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
5	ENSMUSG00000090841	Myl6	6.324021244005306e-67	1.1193517601889387e-64	0.471	True	CDS	1447.0	['chr10:128491034-128491720' 'chr10:128491034-128492059']
93	ENSMUSG00000018217	Pmp22	8.954212940201894e-35	5.919856890171453e-33	0.426	False	5' UTR	154.0	['chr11:63129151-63133125' 'chr11:63131655-63133125']
2	ENSMUSG00000026670	Uap1	1.003365574605331e-34	5.919856890171453e-33	0.33	True	CDS	236.0	['chr1:170143464-170147996' 'chr1:170143464-170149271']
92	ENSMUSG00000019929	Dcn	4.970875735235755e-34	2.199612512841821e-32	0.302	True	5' UTR	16.0	['chr10:97479790-97483339' 'chr10:97482548-97483339']
159	ENSMUSG00000056737	Capg	1.1127338361018643e-33	3.9390777798006e-32	0.634	True	5' UTR	1141.0	['chr6:72544467-72555273' 'chr6:72549502-72555273']
149	ENSMUSG00000028745	Capzb	9.115496803729668e-32	2.6890715571002516e-30	0.461	True	CDS	1113.0	['chr4:139287833-139291003' 'chr4:139288974-139291003']
154	ENSMUSG00000029761	Cald1	9.226426282783367e-28	2.3329677886466517e-26	0.24	True	CDS	1258.0	['chr6:34686075-34741789' 'chr6:34709698-34741789']
142	ENSMUSG00000073889	Il11ra1	6.8319073348071365e-25	1.5115594978260787e-23	0.231	True	5' UTR	1546.0	['chr4:41760552-41763582' 'chr4:41762424-41763582']
107	ENSMUSG00000025290	Rps24	1.4116465198598843e-24	2.776238155724439e-23	0.102	True	CDS	355.0	['chr14:24493494-24495775' 'chr14:24495450-24495775']
79	ENSMUSG00000037206	Islr	1.9580012731133185e-17	3.4656622534105733e-16	0.568	True	5' UTR	36.0	['chr9:58158231-58158427' 'chr9:58158231-58158962']
42	ENSMUSG00000025781	Atp5c1	9.370654913751633e-12	1.5078235633945803e-10	0.326	True	CDS	6172.0	['chr2:10056162-10056770' 'chr2:10056162-10058996']
96	ENSMUSG00000020612	Prkar1a	3.1164941657336704e-11	4.596828894457163e-10	0.35	True	5' UTR	2709.0	['chr11:109650625-109653779' 'chr11:109651074-109653779']
75	ENSMUSG00000031683	Lsm6	5.157195424117576e-11	7.021719923606238e-10	0.322	False	5' UTR	5449.0	['chr8:78813081-78813206' 'chr8:78813081-78819987' 'chr8:78813081-78821048']
73	ENSMUSG00000030695	Aldoa	5.616766818471215e-10	7.101198049067178e-09	0.169	True	CDS	7565.0	['chr7:126797777-126799045' 'chr7:126797777-126800002' 'chr7:126797777-126800288']
175	ENSMUSG00000023092	Fhl1	1.3488624707350609e-09	1.5916577154673722e-08	0.407	True	5' UTR	298.0	['chrX:56754392-56787989' 'chrX:56786583-56787989']
91	ENSMUSG00000004207	Psap	4.571188016075684e-09	5.0568767427837264e-08	0.103	True	CDS	588.0	['chr10:60296003-60299098' 'chr10:60297546-60299098']
30	ENSMUSG00000022565	Plec	5.540361737371194e-09	5.768494279498242e-08	0.43	True	CDS	2506.0	['chr15:76194813-76199549' 'chr15:76194813-76205598' 'chr15:76194813-76229358']
114	ENSMUSG00000055447	Cd47	2.7033325677354403e-08	2.6582770249398487e-07	0.133	True	CDS	764.0	['chr16:49868113-49884165' 'chr16:49869081-49884165']
71	ENSMUSG00000030605	Mfge8	1.1863068238235171e-07	1.1051384621934869e-06	0.155	True	CDS	772.0	['chr7:79143051-79143278' 'chr7:79143051-79145247']
173	ENSMUSG00000011958	Bnip2	3.0743236850751926e-06	2.7207764612915452e-05	0.415	True	CDS	3578.0	['chr9:70003668-70007064' 'chr9:70004342-70007064']
12	ENSMUSG00000018736	Ndel1	7.30433360136645e-06	6.156509749723149e-05	0.265	True	CDS	2792.0	['chr11:68822666-68826170' 'chr11:68822666-68829915']
101	ENSMUSG00000064215	Ifi27	8.887967642238089e-06	7.150773966709735e-05	0.157	True	CDS	2113.0	['chr12:103436683-103437676' 'chr12:103437525-103437676']
160	ENSMUSG00000042079	Hnrnpf	3.256960277173546e-05	0.00025064433437379033	0.26	True	5' UTR	4021.0	['chr6:117906840-117917470' 'chr6:117907209-117917470']
170	ENSMUSG00000056608	Chd9	5.5109766516539806e-05	0.00040003965331035014	0.222	False	5' UTR	1842.0	['chr8:90849760-90890977' 'chr8:90876709-90890977']
119	ENSMUSG00000024576	Csnk1a1	5.7501719729235876e-05	0.00040003965331035014	0.121	True	CDS	4328.0	['chr18:61569563-61575410' 'chr18:61571958-61575410']
168	ENSMUSG00000007888	Crlf1	5.8762886926944076e-05	0.00040003965331035014	0.159	True	CDS	323.0	['chr8:70493401-70499093' 'chr8:70498879-70499093']
67	ENSMUSG00000008140	Emc10	0.00014527143238683466	0.0009183229833024904	0.228	True	CDS	1003.0	['chr7:44490971-44491163' 'chr7:44490971-44491955']
7	ENSMUSG00000046879	Irgm1	0.00017610197799495096	0.0010748293139691836	0.249	True	CDS	5240.0	['chr11:48867004-48868562' 'chr11:48867004-48871094']
38	ENSMUSG00000023942	Slc29a1	0.00021576182267874544	0.0012729947538045981	0.197	True	CDS	302.0	['chr17:45588387-45588996' 'chr17:45588387-45589002']
8	ENSMUSG00000015837	Sqstm1	0.00026808360513156824	0.0015306709067189545	0.069	True	CDS	555.0	['chr11:50200948-50202399' 'chr11:50200948-50202513']
18	ENSMUSG00000047446	Arl4a	0.00035911382687991154	0.0019863483549295105	0.151	True	5' UTR	573.0	['chr12:40036834-40037263' 'chr12:40036834-40037838']
97	ENSMUSG00000057322	Rpl38	0.00037420052394092286	0.002007075537501314	0.104	True	5' UTR	330.0	['chr11:114668610-114668781' 'chr11:114668627-114668781']
70	ENSMUSG00000003420	Fcgrt	0.0004646426542991512	0.0024188749944396987	0.1	True	CDS	513.0	['chr7:45102186-45102402' 'chr7:45102186-45102414']
10	ENSMUSG00000018340	Anxa6	0.0006200339401697371	0.003131949364814525	0.139	True	CDS	3588.0	['chr11:54986216-54987051' 'chr11:54986216-54991391']
45	ENSMUSG00000026970	Rbms1	0.0006370066504707508	0.003131949364814525	0.19	True	CDS	3005.0	['chr2:60842473-60881118' 'chr2:60842473-60962691']
165	ENSMUSG00000031565	Fgfr1	0.0006688761102341841	0.0031997586894986644	0.22	True	CDS	2189.0	['chr8:25532429-25557731' 'chr8:25555775-25557731']
95	ENSMUSG00000001105	Ift20	0.0007501705525482972	0.003494215468448648	0.257	True	5' UTR	1229.0	['chr11:78536577-78538834' 'chr11:78538739-78538834']
65	ENSMUSG00000030189	Ybx3	0.0008952599458180846	0.004063102831020537	0.135	True	CDS	2571.0	['chr6:131370415-131375974' 'chr6:131370415-131379358']
62	ENSMUSG00000004980	Hnrnpa2b1	0.0009372261608516274	0.004145525372459512	0.07	True	CDS	1120.0	['chr6:51467296-51467391' 'chr6:51467296-51469671']
29	ENSMUSG00000002524	Puf60	0.0009602629393832767	0.004145525372459512	0.188	True	CDS	6899.0	['chr15:76072569-76074607' 'chr15:76072569-76075542']
111	ENSMUSG00000022841	Ap2m1	0.0011169131784596023	0.0047069912520797536	0.159	True	CDS	3861.0	['chr16:20540416-20540975' 'chr16:20540814-20540975']
78	ENSMUSG00000014846	Tppp3	0.0014474027963058606	0.005957913835956681	0.056	True	5' UTR	515.0	['chr8:105468634-105468719' 'chr8:105468634-105471280']
162	ENSMUSG00000030704	Rab6a	0.0015086368476720615	0.006068834591771702	0.153	True	CDS	7442.0	['chr7:100629772-100631742' 'chr7:100629944-100631742']
150	ENSMUSG00000029064	Gnb1	0.0021139592495086628	0.008245796661752885	0.165	True	5' UTR	7695.0	['chr4:155491581-155527413' 'chr4:155515680-155527413']
126	ENSMUSG00000024985	Tcf7l2	0.002142975403619393	0.008245796661752885	0.211	True	CDS	602.0	['chr19:55743198-55817764' 'chr19:55755083-55817764']
74	ENSMUSG00000038650	Rnh1	0.002296362260718813	0.00864800255632404	0.14	True	CDS	5918.0	['chr7:141166788-141168676' 'chr7:141166788-141172742']
59	ENSMUSG00000009281	Rarres2	0.002490499975211565	0.009110486581754956	0.059	True	5' UTR	576.0	['chr6:48572291-48572594' 'chr6:48572291-48572740']
15	ENSMUSG00000020620	Abca8b	0.002522112104553632	0.009110486581754956	0.174	False	5' UTR	5258.0	['chr11:109981780-109982167' 'chr11:109981780-109995612']
33	ENSMUSG00000022892	App	0.004371689321453757	0.015172333527398328	0.18	True	CDS	448.0	['chr16:84965771-84971408' 'chr16:84965771-84978064']
137	ENSMUSG00000027940	Tpm3	0.00461253752892131	0.015700368127289845	0.076	True	CDS	6368.0	['chr3:90090080-90099528' 'chr3:90091092-90099528']
131	ENSMUSG00000019188	H13	0.005061401842225036	0.016903172190072292	0.108	True	CDS	5736.0	['chr2:152700269-152704622' 'chr2:152704195-152704622']
171	ENSMUSG00000032294	Pkm	0.007759209439733685	0.02497054674241567	0.094	True	CDS	4067.0	['chr9:59675196-59678044' 'chr9:59675735-59678044']
152	ENSMUSG00000029462	Vps29	0.008320308953229936	0.02584491720741558	0.144	True	CDS	1870.0	['chr5:122354477-122360013' 'chr5:122356806-122360013']
23	ENSMUSG00000021585	Cast	0.008322939439676203	0.02584491720741558	0.186	True	CDS	1485.0	['chr13:74754371-74770546' 'chr13:74754371-74780503']
26	ENSMUSG00000060373	Hnrnpc	0.009852868967099202	0.030068238054768257	0.079	True	5' UTR	4322.0	['chr14:52084392-52098015' 'chr14:52084392-52103889']
148	ENSMUSG00000028759	Hp1bp3	0.01026343076022365	0.03079029228067095	0.119	True	5' UTR	3361.0	['chr4:138216741-138222089' 'chr4:138221724-138222089']
133	ENSMUSG00000035268	Pkig	0.011649928237118662	0.03436728829950005	0.215	True	5' UTR	5962.0	['chr2:163658493-163703486' 'chr2:163694157-163703486']
69	ENSMUSG00000019539	Rcn3	0.01269262961416728	0.03642927109745865	0.115	True	5' UTR	197.0	['chr7:45091689-45092096' 'chr7:45091689-45092105']
49	ENSMUSG00000042520	Ubap2l	0.012760535638657831	0.03642927109745865	0.206	True	5' UTR	8012.0	['chr3:90047900-90052390' 'chr3:90047900-90052455']
87	ENSMUSG00000026150	Mff	0.014992396303210531	0.042121494375686734	0.233	True	CDS	3966.0	['chr1:82735508-82750520' 'chr1:82747143-82750520']
