	chromosome	start	end	cluster	left_exon_count	left_genes	right_exon_count	right_genes	genes	n_genes	genes_cluster	n_genes_cluster	annotated	gene_id	original_cluster	n_start	strand	cluster_type	psi_a	psi_b	delta_psi	lfc_psi	abs_delta_psi	abs_lfc_psi
0	chr1	4782734	4783951	0	8	['ENSMUSG00000033845']	7	['ENSMUSG00000033845']	['ENSMUSG00000033845']	1	['ENSMUSG00000033845']	1	True	ENSMUSG00000033845	3	1	-	shared_acceptor	0.955885173151374	0.9592692751996088	-0.003384102048234805	-0.005098525942154965	0.003384102048234805	0.005098525942154965
1	chr1	4782734	4785573	0	8	['ENSMUSG00000033845']	10	['ENSMUSG00000033845']	['ENSMUSG00000033845']	1	['ENSMUSG00000033845']	1	True	ENSMUSG00000033845	3	1	-	shared_acceptor	0.04411482684862606	0.040730724800391194	0.0033841020482348674	0.11514613241306204	0.0033841020482348674	0.11514613241306204
2	chr1	16463195	16486020	1	31	['ENSMUSG00000025920']	14	['ENSMUSG00000025920']	['ENSMUSG00000025920']	1	['ENSMUSG00000025920']	1	True	ENSMUSG00000025920	36	1	-	shared_acceptor	0.44490193874118206	0.5647685526281289	-0.1198666138869468	-0.3441723728589182	0.1198666138869468	0.3441723728589182
3	chr1	16463195	16509342	1	31	['ENSMUSG00000025920']	22	['ENSMUSG00000025920']	['ENSMUSG00000025920']	1	['ENSMUSG00000025920']	1	True	ENSMUSG00000025920	36	1	-	shared_acceptor	0.555098061258818	0.4352314473718711	0.11986661388694692	0.350959852252533	0.11986661388694692	0.350959852252533
4	chr1	16648008	16656822	2	10	['ENSMUSG00000079658']	5	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.609034362483384	0.5219597534877232	0.08707460899566088	0.22258505884219382	0.08707460899566088	0.22258505884219382
5	chr1	16648008	16656862	2	10	['ENSMUSG00000079658']	0	[]	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	False	ENSMUSG00000079658	42	1	-	shared_acceptor	0.06345729424302599	0.06640914661791866	-0.0029518523748926773	-0.06559595104524263	0.0029518523748926773	0.06559595104524263
6	chr1	16648008	16656912	2	10	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.05674676513656411	0.09236822815491713	-0.03562146301835302	-0.7028585306407447	0.03562146301835302	0.7028585306407447
7	chr1	16648008	16656992	2	10	['ENSMUSG00000079658']	3	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.27076157813702584	0.319262871739441	-0.048501293602415174	-0.23772175473506807	0.048501293602415174	0.23772175473506807
8	chr1	33747017	33748217	3	5	['ENSMUSG00000042215']	3	['ENSMUSG00000042215']	['ENSMUSG00000042215']	1	['ENSMUSG00000042215']	1	True	ENSMUSG00000042215	59	1	-	shared_acceptor	0.8659151961130226	0.8660617239346946	-0.0001465278216720156	-0.00024410828977197707	0.0001465278216720156	0.00024410828977197707
9	chr1	33747017	33757579	3	5	['ENSMUSG00000042215']	4	['ENSMUSG00000042215']	['ENSMUSG00000042215']	1	['ENSMUSG00000042215']	1	True	ENSMUSG00000042215	59	1	-	shared_acceptor	0.1340848038869773	0.13393827606530553	0.0001465278216717658	0.0015774386384848071	0.0001465278216717658	0.0015774386384848071
