cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
14052	ENSMUSG00000004207	Psap	3.172920177795987e-65	0.298	True	CDS		1.5912337902687997e-68	chr10	[60296003 60297546]	[60299098]
8966	ENSMUSG00000059325	Hopx	2.769430531683024e-37	0.354	True	5' UTR		2.777763823152481e-40	chr5	[77095023]	[77095151 77114847]
19544	ENSMUSG00000026879	Gsn	1.961916921295025e-33	0.279	True	5' UTR		2.9517305736635277e-36	chr2	[35266904 35282602 35282722]	[35283905]
21308	ENSMUSG00000006390	Elovl1	1.9522657825419515e-30	0.281	True	5' UTR		3.9162804063028124e-33	chr4	[118428216 118429831]	[118430496]
25186	ENSMUSG00000032013	Trim29	2.082024914360761e-28	0.062	False	CDS		5.22072445927974e-31	chr9	[43329616 43330939]	[43332310]
11162	ENSMUSG00000038650	Rnh1	8.099612445886365e-24	0.136	True	CDS		2.8433945396792657e-26	chr7	[141166788]	[141168574 141168676 141172742]
19062	ENSMUSG00000032702	Kank1	3.554716042243239e-22	0.364	False	CDS		1.6044355255862164e-24	chr19	[25378531 25383791 25407034 25407038 25407191]	[25409086]
857	ENSMUSG00000019820	Utrn	7.498111127868977e-20	0.533	True	CDS		3.760336573655455e-22	chr10	[12765333]	[12826769 12861568]
8209	ENSMUSG00000033295	Ptprf	5.0054036863504166e-17	0.463	True	CDS		3.2633023030368805e-19	chr4	[118226572]	[118227819 118230695]
5346	ENSMUSG00000024096	Ralbp1	4.3177075271444757e-16	0.149	True	5' UTR		3.0314897382157805e-18	chr17	[65867831]	[65884222 65884678 65885182 65885186]
1055	ENSMUSG00000019947	Arid5b	6.66074257708572e-15	0.244	True	CDS		5.344627945505091e-17	chr10	[68135107]	[68136486 68186026]
8608	ENSMUSG00000029059	Prxl2b	1.0953698584362483e-13	0.13	False	CDS		9.88799270403835e-16	chr4	[154897159]	[154897349 154897506]
6946	ENSMUSG00000032046	Abhd12	1.1725635885786567e-13	0.281	False	CDS		1.1172872709626116e-15	chr2	[150858485]	[150858771 150904357]
10991	ENSMUSG00000030695	Aldoa	9.103325662565035e-13	0.05	True	CDS		9.130717816013078e-15	chr7	[126797777]	[126797974 126799045 126800002 126800288]
6953	ENSMUSG00000027459	Fam110a	1.022806052878506e-12	0.452	True	5' UTR		1.0771778891900014e-14	chr2	[151970925]	[151973610 151979993]
25189	ENSMUSG00000032010	Usp2	1.5682319880243816e-12	0.336	True	CDS		1.7650308271775242e-14	chr9	[44076223 44085336]	[44089132]
