cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
681	ENSMUSG00000013593	Ndufs2	8.334843797980266e-56	0.207	False	CDS	800.0	5.724480630480951e-59	chr1	[171237270]	[171237350 171237945]
24475	ENSMUSG00000031596	Slc7a2	7.587217632567355e-34	0.508	True	CDS	5407.0	1.0422002242537578e-36	chr8	[40908196 40908535]	[40910995]
1539	ENSMUSG00000078974	Sec61g	1.4811867956395666e-25	0.083	True	CDS	1606.0	3.0518958701364704e-28	chr11	[16506473]	[16507980 16508079 16508100 16508104]
11936	ENSMUSG00000031980	Agt	1.302285465056735e-19	0.462	False	5' UTR	13088.0	3.577707321584438e-22	chr8	[124564582]	[124569676 124576877]
6438	ENSMUSG00000026797	Stxbp1	1.3036560118594446e-19	0.24	True	CDS	414.0	4.476840700066775e-22	chr2	[32815028]	[32816897 32817286]
9695	ENSMUSG00000004980	Hnrnpa2b1	5.391380684411534e-19	0.125	True	CDS	15052.0	2.384616308471209e-21	chr6	[51467296]	[51467391 51469671]
19611	ENSMUSG00000026827	Gpd2	5.391380684411534e-19	0.364	False	5' UTR	512.0	2.592009944428622e-21	chr2	[57211744 57238568]	[57267973]
10659	ENSMUSG00000030516	Tjp1	1.0914215678706883e-17	0.428	True	CDS	890.0	5.996821801487299e-20	chr7	[65354889]	[65370810 65513199]
14618	ENSMUSG00000020458	Rtn4	5.856369095132681e-15	0.359	True	CDS	146.0	3.6200083692441015e-17	chr11	[29693694 29718883]	[29733633]
5899	ENSMUSG00000118346	Tmem179b	7.87108690765649e-14	0.261	True	CDS	3912.0	5.405966282731107e-16	chr19	[8773107]	[8773290 8773505 8774335]
8918	ENSMUSG00000070780	Rbm47	2.100801582455245e-13	0.515	True	5' UTR	8817.0	1.5871440526791e-15	chr5	[66046214]	[66054482 66080939]
13796	ENSMUSG00000026504	Sdccag8	6.351970595936075e-13	0.376	True	CDS	2238.0	5.235140601046217e-15	chr1	[176955924 176998218]	[177011889]
4764	ENSMUSG00000022940	Pigp	9.720674316128001e-13	0.139	True	CDS	6641.0	8.679173496542858e-15	chr16	[94370193]	[94370366 94370605 94370741 94370895]
21548	ENSMUSG00000057530	Ece1	2.370212043500005e-12	0.264	False	5' UTR	249.0	2.279050041826928e-14	chr4	[137862382 137905156 137905422]	[137913768]
19665	ENSMUSG00000005232	G6pc2	4.157023377718789e-12	0.255	True	CDS	7.0	4.2826477105619383e-14	chr2	[69220893 69223044 69225928]	[69226568]
13205	ENSMUSG00000073702	Rpl31	6.625177769053409e-12	0.111	True	5' UTR	1418.0	7.280415130827922e-14	chr1	[39367935 39368007]	[39368149]
857	ENSMUSG00000019820	Utrn	2.941570520667393e-11	0.331	True	CDS	2179.0	3.4345260200100064e-13	chr10	[12765333]	[12826769 12861568]
15941	ENSMUSG00000017843	Ppp2r5c	5.857972435349323e-11	0.172	True	CDS	2297.0	7.241998889854932e-13	chr12	[110466021 110485953]	[110522491]
772	ENSMUSG00000038633	Degs1	1.0814960845038509e-10	0.056	True	CDS	1231.0	1.4855715446481467e-12	chr1	[182279719]	[182282161 182282622]
3529	ENSMUSG00000058690	Ccser2	1.274995890595428e-10	0.443	True	CDS	13491.0	1.879548401302681e-12	chr14	[36918597]	[36919225 36926839]
11442	ENSMUSG00000004319	Clcn3	1.274995890595428e-10	0.219	True	CDS	11499.0	1.926504779745839e-12	chr8	[60941415]	[60954543 60975732 60982776]
10991	ENSMUSG00000030695	Aldoa	1.716351301687887e-10	0.074	True	CDS	3360.0	2.711269226567404e-12	chr7	[126797777]	[126799045 126800002 126800288]
15484	ENSMUSG00000059248	Septin9	6.106737719864363e-10	0.456	True	CDS	14632.0	1.006605118658961e-11	chr11	[117291037 117332471]	[117351429]
1873	ENSMUSG00000078812	Eif5a	6.590514574635119e-10	0.076	True	5' UTR	10793.0	1.1316130794359753e-11	chr11	[69919337]	[69920341 69920801 69921163]
17660	ENSMUSG00000022708	Zbtb20	1.1494366186078264e-09	0.211	True	5' UTR	12311.0	2.082080144859184e-11	chr16	[43146944 43193539 43232821 43236078 43283006]	[43302569]
25543	ENSMUSG00000035048	Anapc13	1.1494366186078264e-09	0.094	True	5' UTR	10416.0	2.1591275336904523e-11	chr9	[102626347 102626688]	[102629763]
16253	ENSMUSG00000021458	Aopep	1.1494366186078264e-09	0.229	True	CDS	634.0	2.210455035784282e-11	chr13	[63240332 63273409]	[63282142]
17705	ENSMUSG00000055447	Cd47	1.3027521858824247e-09	0.173	True	CDS	5370.0	2.594767403199884e-11	chr16	[49906813 49908079 49908736]	[49910869]
11361	ENSMUSG00000031586	Rbpms	2.8737065421024668e-09	0.234	False	CDS	9524.0	6.118468599256626e-11	chr8	[33795151]	[33800229 33806717]
4499	ENSMUSG00000022523	Fgf12	3.6249967725914775e-09	0.281	True	CDS	10938.0	7.967025873827426e-11	chr16	[28398389]	[28444993 28752834]
782	ENSMUSG00000056050	Mia3	1.1472927912296829e-08	0.236	True	CDS	148.0	2.600320199902441e-10	chr1	[183344386]	[183345186 183350964]
7693	ENSMUSG00000062006	Rpl34	2.0763558355146643e-07	0.061	True	5' UTR	1377.0	4.991239989217943e-09	chr3	[130729303]	[130730121 130730318]
21179	ENSMUSG00000028525	Pde4b	2.308329053836429e-07	0.442	True	CDS	4756.0	5.707407001243919e-09	chr4	[102570879 102590202]	[102590831]
18127	ENSMUSG00000041881	Ndufa7	2.9306185659068845e-07	0.051	True	CDS	12458.0	7.4473136633622735e-09	chr17	[33824681 33825651]	[33829667]
24428	ENSMUSG00000054823	Nsd3	3.6267130324625346e-07	0.192	True	5' UTR	2120.0	9.714409908381788e-09	chr8	[25601994 25602737]	[25640577]
9593	ENSMUSG00000053768	Chchd3	4.359446260637827e-07	0.215	True	CDS	6754.0	1.1976500716037985e-08	chr6	[32892376]	[32893392 32968201]
1976	ENSMUSG00000044328	Trp53i13	7.708208606800175e-07	0.22	True	CDS	782.0	2.170580720321478e-08	chr11	[77512966]	[77513160 77515835]
19544	ENSMUSG00000026879	Gsn	1.0454943630641877e-06	0.209	True	5' UTR	1058.0	3.015849124223619e-08	chr2	[35266904 35282602]	[35283905]
18509	ENSMUSG00000024236	Svil	1.0855486111422906e-06	0.359	False	5' UTR	3525.0	3.205947134554842e-08	chr18	[4920875 4971198 4980754]	[5037108]
8966	ENSMUSG00000059325	Hopx	1.3142593403758128e-06	0.357	True	5' UTR	339.0	3.971662841795038e-08	chr5	[77095023]	[77095151 77114847]
25563	ENSMUSG00000048758	Rpl29	1.5256918239609326e-06	0.079	True	5' UTR	3460.0	4.7878723102238137e-08	chr9	[106429577 106429640]	[106429970]
8209	ENSMUSG00000033295	Ptprf	1.5256918239609326e-06	0.39	True	CDS	1641.0	4.8201802130633855e-08	chr4	[118226572]	[118227819 118230695]
20098	ENSMUSG00000027624	Epb41l1	1.728204138730293e-06	0.367	True	5' UTR	6674.0	5.5786809423299286e-08	chr2	[156438634 156476007]	[156493904]
5800	ENSMUSG00000063904	Dpp3	2.068379292246907e-06	0.335	True	5' UTR	1543.0	6.81883283158321e-08	chr19	[4927060]	[4927948 4928220]
3230	ENSMUSG00000021585	Cast	2.3168578938051982e-06	0.355	True	CDS	14567.0	7.797117911844416e-08	chr13	[74754371]	[74770546 74780503]
24432	ENSMUSG00000031570	Plpp5	2.681345366789765e-06	0.131	True	CDS	570.0	9.392075117189424e-08	chr8	[25722601 25723114]	[25724080]
18407	ENSMUSG00000024044	Epb41l3	3.2103820182761484e-06	0.225	True	CDS	88.0	1.1465650065271957e-07	chr17	[69274896 69284008]	[69284539]
11383	ENSMUSG00000045636	Mtus1	3.692692054618445e-06	0.411	True	CDS	4400.0	1.3441804869146814e-07	chr8	[41022595]	[41041473 41048048]
9537	ENSMUSG00000062995	Ica1	5.639122186378206e-06	0.169	True	5' UTR	1336.0	2.1301629138104484e-07	chr6	[8758459]	[8778072 8778373]
20506	ENSMUSG00000042747	Krtcap2	7.75133710991248e-06	0.06	False	5' UTR	2963.0	2.9812835038124925e-07	chr3	[89243953 89246516 89246594]	[89246778]
22026	ENSMUSG00000029152	Ociad1	8.440384670993572e-06	0.059	True	5' UTR	1871.0	3.304271471474132e-07	chr5	[73292977 73294011]	[73294285]
16502	ENSMUSG00000025290	Rps24	1.1891375044546334e-05	0.128	True	CDS	1903.0	4.7474046285430076e-07	chr14	[24493494 24495450]	[24495775]
24959	ENSMUSG00000025316	Banp	1.1891375044546334e-05	0.304	True	CDS	550.0	4.818620382062045e-07	chr8	[122007792 122020645]	[122024003]
4331	ENSMUSG00000004071	Cdip1	1.3327069724297412e-05	0.265	True	5' UTR	9590.0	5.491924336935748e-07	chr16	[4770736]	[4789831 4790152]
15434	ENSMUSG00000020747	Tmem94	1.7937260235288025e-05	0.346	True	CDS	1665.0	7.76131452488424e-07	chr11	[115777378 115780968]	[115785440]
14906	ENSMUSG00000070394	Tmem256	3.154349017621291e-05	0.117	True	CDS	10204.0	1.3865270407126556e-06	chr11	[69838574 69838599 69838650]	[69838920]
4441	ENSMUSG00000000326	Comt	3.2693112470479775e-05	0.125	True	5' UTR	3222.0	1.4595139495749902e-06	chr16	[18411958]	[18424304 18426356]
1472	ENSMUSG00000059534	Uqcr10	3.926685532474529e-05	0.059	True	CDS	10833.0	1.779953606753564e-06	chr11	[4702221]	[4703904 4704101 4704157]
24370	ENSMUSG00000045969	Ing1	4.1166102048329434e-05	0.298	True	CDS	13138.0	1.8965780048676629e-06	chr8	[11557046 11558567]	[11561418]
17057	ENSMUSG00000063704	Mapk15	4.1166102048329434e-05	0.139	True	CDS	11735.0	1.9225926780813198e-06	chr15	[75996515 75996953]	[75997111]
3375	ENSMUSG00000060579	Fhit	4.2755460339704086e-05	0.389	True	CDS	4977.0	2.0261859639008117e-06	chr14	[10421614]	[10453369 10729725]
15702	ENSMUSG00000021000	Mia2	5.944132746602275e-05	0.103	True	CDS	2216.0	2.8577561281741712e-06	chr12	[59137787 59144771 59146363]	[59146847]
859	ENSMUSG00000019820	Utrn	6.292592276620498e-05	0.267	True	5' UTR	2179.0	3.111721455471675e-06	chr10	[12861736]	[12868093 12868755]
8264	ENSMUSG00000028649	Macf1	8.393652379662487e-05	0.185	True	CDS	524.0	4.26600464350978e-06	chr4	[123554366]	[123613587 123664466]
23521	ENSMUSG00000030588	Yif1b	9.983061778720064e-05	0.214	True	CDS	1654.0	5.142373855796734e-06	chr7	[29238437 29238446 29238612]	[29244070]
4210	ENSMUSG00000022464	Slc38a4	0.00010228951493137033	0.254	True	5' UTR	1966.0	5.339287867296802e-06	chr15	[97019862]	[97020303 97055855]
19066	ENSMUSG00000024921	Smarca2	0.00011935244042218664	0.13	True	CDS	13917.0	6.393880736902855e-06	chr19	[26720948 26749948]	[26751824]
25398	ENSMUSG00000032238	Rora	0.00012224317196847994	0.248	True	CDS	4461.0	6.632699577960107e-06	chr9	[69196105 69290049]	[69348132]
3783	ENSMUSG00000033186	Mzt1	0.00013096040810194255	0.135	True	CDS	7481.0	7.375517489257753e-06	chr14	[99036511]	[99040515 99045994]
13648	ENSMUSG00000033488	Cryzl2	0.00013579178497977117	0.238	True	CDS	4655.0	7.740877852555639e-06	chr1	[157467248 157472417]	[157488443]
14444	ENSMUSG00000025369	Smarcc2	0.00014233465898336547	0.118	True	CDS	1594.0	8.211614941348009e-06	chr10	[128459438 128459796]	[128461352]
9721	ENSMUSG00000029780	Nt5c3	0.0001536112566600119	0.173	True	CDS	262.0	8.967690120948497e-06	chr6	[56892889]	[56897775 56923672]
1212	ENSMUSG00000055053	Nfic	0.00015767648189460678	0.232	True	CDS	4701.0	9.31330868333529e-06	chr10	[81420799]	[81427076 81430786]
6268	ENSMUSG00000058835	Abi1	0.00016226625848644638	0.233	True	CDS	6836.0	9.807301337092914e-06	chr2	[22962502]	[22963214 22971083]
1533	ENSMUSG00000020182	Ddc	0.00017734043139172313	0.059	True	5' UTR	79.0	1.0840177468312747e-05	chr11	[11880651]	[11882252 11890338 11898012]
9256	ENSMUSG00000029394	Cdk2ap1	0.00020764417441879952	0.059	True	CDS	2991.0	1.312037365833074e-05	chr5	[124350173]	[124351141 124354317]
15660	ENSMUSG00000004151	Etv1	0.0002452027700739868	0.168	True	CDS	649.0	1.5830398617413985e-05	chr12	[38783286 38783803]	[38793171]
10730	ENSMUSG00000030629	Zfand6	0.00027683407517522607	0.127	True	5' UTR	11432.0	1.8252796165399522e-05	chr7	[84634410]	[84679310 84689746]
24801	ENSMUSG00000031785	Adgrg1	0.00028077973549790665	0.143	True	5' UTR	979.0	1.8705792818198453e-05	chr8	[94974897 94977418]	[95002439]
4015	ENSMUSG00000055762	Eef1d	0.0003589524502787644	0.066	True	CDS	12212.0	2.4160261076455287e-05	chr15	[75901256]	[75902679 75909245]
22259	ENSMUSG00000086054	Hnf1aos1	0.0003778050778951232	0.241	False	Non-coding	6119.0	2.568866944479203e-05	chr5	[114969078 114982382]	[114985749]
20141	ENSMUSG00000035268	Pkig	0.0003875827259745332	0.087	True	5' UTR	14960.0	2.688588964521144e-05	chr2	[163658493 163703556]	[163721128]
13663	ENSMUSG00000053332	Gas5	0.00042704811617991895	0.109	True	Non-coding	1650.0	2.9916832314802013e-05	chr1	[161036853 161037165]	[161037288]
6752	ENSMUSG00000027210	Meis2	0.0005198159408141269	0.198	True	CDS	7929.0	3.7108731847503604e-05	chr2	[116061593]	[116062400 116063188]
20877	ENSMUSG00000028173	Wls	0.0006661437152411883	0.07	True	CDS	106.0	4.849672652167992e-05	chr3	[159840048 159848646]	[159872909]
3409	ENSMUSG00000049960	Mrps16	0.0007209615621082168	0.093	True	CDS	7813.0	5.298275216042528e-05	chr14	[20392154]	[20393178 20393481]
9388	ENSMUSG00000025856	Pdgfa	0.0007291212636701175	0.209	True	CDS	14014.0	5.4583940755523906e-05	chr5	[138977228]	[138978622 138979146]
13569	ENSMUSG00000026457	Adipor1	0.0007440404973592481	0.108	True	5' UTR	4364.0	5.672286758714049e-05	chr1	[134415586 134415990]	[134422921]
284	ENSMUSG00000026209	Dnpep	0.0007577105908443089	0.182	True	CDS	13067.0	5.828543006494684e-05	chr1	[75316804]	[75316891 75317145 75317335]
14059	ENSMUSG00000020088	Sar1a	0.0007792025994200683	0.093	True	5' UTR	883.0	6.0473828114332216e-05	chr10	[61680414 61680898 61684188]	[61684880]
18960	ENSMUSG00000036278	Macrod1	0.0008033668621431989	0.23	False	CDS	11657.0	6.290097684362958e-05	chr19	[7197614 7197737]	[7197913]
17638	ENSMUSG00000034243	Golgb1	0.0008325076707260495	0.208	True	CDS	275.0	6.575438333344484e-05	chr16	[36891493 36893439]	[36894831]
1548	ENSMUSG00000049659	Aftph	0.0008563392451740207	0.256	True	CDS	3890.0	6.822482997265549e-05	chr11	[20692589]	[20696751 20698313]
25776	ENSMUSG00000054453	Sytl5	0.0008855367692712912	0.258	True	CDS	12378.0	7.115920467358591e-05	chrX	[9956449 9957250]	[9960014]
7340	ENSMUSG00000034109	Golim4	0.0009352002958392093	0.15	True	CDS	1256.0	7.579233166828758e-05	chr3	[75898133]	[75902401 75903247]
9247	ENSMUSG00000029422	Rsrc2	0.0010093402960102086	0.107	True	CDS	5281.0	8.249415880852667e-05	chr5	[123745112]	[123745497 123749289]
21974	ENSMUSG00000029174	Tbc1d1	0.0010560241031286775	0.34	True	CDS	544.0	8.703495355456134e-05	chr5	[64173897 64230531]	[64256715]
13326	ENSMUSG00000015222	Map2	0.0011214988079536392	0.201	True	CDS	1375.0	9.320148060603731e-05	chr1	[66380774 66387069]	[66399389]
9945	ENSMUSG00000030315	Vgll4	0.001124764418168129	0.256	True	CDS	7973.0	9.424537020364816e-05	chr6	[114864080]	[114875039 114890617]
14324	ENSMUSG00000036499	Eea1	0.0011684453660022545	0.181	True	CDS	1388.0	9.870795330925638e-05	chr10	[95974079 95978287]	[95989562]
11277	ENSMUSG00000031508	Ankrd10	0.0011924103195704455	0.191	True	CDS	541.0	0.0001015514283150654	chr8	[11633019]	[11634811 11635411]
21830	ENSMUSG00000029162	Khk	0.0012136655657149947	0.213	True	CDS	4590.0	0.00010419518936426808	chr5	[30924856 30926823 30927157]	[30928443]
16405	ENSMUSG00000025451	Paip1	0.001226427277668704	0.177	True	5' UTR	8323.0	0.00010613312979825324	chr13	[119428641 119429161 119429413]	[119430160]
16972	ENSMUSG00000022338	Eny2	0.0013052358170081088	0.127	True	5' UTR	7282.0	0.00011474600589082276	chr15	[44428171 44428243]	[44429560]
16623	ENSMUSG00000021843	Ktn1	0.0016654094575133055	0.25	True	CDS	3096.0	0.00014869727299225946	chr14	[47704278 47704489]	[47705763]
2787	ENSMUSG00000021009	Ptpn21	0.001774842674586203	0.317	True	5' UTR	10468.0	0.00016059490562871909	chr12	[98733835]	[98734470 98737365]
6383	ENSMUSG00000026860	Sh3glb2	0.001774842674586203	0.196	True	CDS	11539.0	0.00016150418272680827	chr2	[30345940]	[30346059 30346353]
15700	ENSMUSG00000021000	Mia2	0.001774842674586203	0.123	True	CDS	2216.0	0.00016212505200547046	chr12	[59129897 59131605]	[59136064]
17819	ENSMUSG00000040785	Ttc3	0.002172702050815004	0.189	True	CDS	4020.0	0.000201113101115264	chr16	[94384067 94384389]	[94384784]
14047	ENSMUSG00000044475	Ascc1	0.002172702050815004	0.144	True	5' UTR	3780.0	0.00020294469705414868	chr10	[60002908 60003417]	[60004795]
14343	ENSMUSG00000019907	Ppp1r12a	0.002395485165954871	0.215	True	CDS	8961.0	0.000227116605079368	chr10	[108252925 108253496]	[108259756]
18111	ENSMUSG00000073423	Zfp414	0.002539732705086225	0.154	True	CDS	8676.0	0.00024420506779675237	chr17	[33629217 33629699]	[33629797]
