cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
351	ENSMUSG00000018819	Lsp1	1.2749073677302971e-179	4.742655407956705e-177	0.994	True	CDS	462.0	['chr7:142460967-142484479' 'chr7:142472365-142484479' 'chr7:142475418-142484479' 'chr7:142477367-142484479']
280	ENSMUSG00000026879	Gsn	2.9494171895755543e-171	5.48591597261053e-169	0.954	True	5' UTR	362.0	['chr2:35266904-35283905' 'chr2:35282602-35283905']
230	ENSMUSG00000025290	Rps24	8.242850593162077e-170	1.0221134735520976e-167	0.872	True	CDS	2243.0	['chr14:24493494-24495775' 'chr14:24495450-24495775']
12	ENSMUSG00000090841	Myl6	2.1105668955069435e-117	1.962827212821457e-115	0.615	True	CDS	3917.0	['chr10:128491034-128491290' 'chr10:128491034-128491720' 'chr10:128491034-128492059']
289	ENSMUSG00000027763	Mbnl1	3.1169998875434324e-69	2.3190479163323138e-67	0.869	True	5' UTR	11799.0	['chr3:60473174-60528756' 'chr3:60501424-60528756' 'chr3:60528524-60528756']
4	ENSMUSG00000026670	Uap1	1.540354999526839e-60	9.5502009970664e-59	0.744	True	CDS	542.0	['chr1:170143464-170147996' 'chr1:170143464-170149271']
105	ENSMUSG00000028041	Adam15	2.4664645238461237e-57	1.310749718386797e-55	0.867	True	CDS	12023.0	['chr3:89340180-89340401' 'chr3:89340180-89341508']
145	ENSMUSG00000015766	Eps8	3.3837637754991767e-44	1.5734501556071168e-42	0.764	True	5' UTR	871.0	['chr6:137539402-137570702' 'chr6:137539402-137591418']
281	ENSMUSG00000064289	Tank	5.95613618071729e-35	2.4618696213631468e-33	0.74	True	CDS	570.0	['chr2:61578694-61613651' 'chr2:61593209-61613651']
97	ENSMUSG00000026970	Rbms1	3.129092967347465e-26	1.164022583853257e-24	0.538	True	CDS	2240.0	['chr2:60842473-60881118' 'chr2:60842473-60962691']
32	ENSMUSG00000017132	Cyth1	3.7844147112176384e-25	1.2798202477936014e-23	0.68	True	CDS	355.0	['chr11:118193698-118212649' 'chr11:118193698-118248439']
191	ENSMUSG00000026305	Lrrfip1	3.555158479136568e-22	1.1020991285323363e-20	0.416	True	CDS	512.0	['chr1:90998894-91068563' 'chr1:91053724-91068563']
65	ENSMUSG00000022892	App	1.5066185022056242e-21	4.3112467909268646e-20	0.339	True	CDS	965.0	['chr16:85030366-85040251' 'chr16:85030366-85043576' 'chr16:85030366-85056324']
324	ENSMUSG00000061288	Taok3	3.590921068249567e-21	9.541590267063132e-20	0.602	True	5' UTR	953.0	['chr5:117120340-117185527' 'chr5:117133776-117185527']
