	chromosome	start	end	cluster	left_exon_count	left_genes	right_exon_count	right_genes	genes	n_genes	genes_cluster	n_genes_cluster	annotated	gene_id	original_cluster	n_start	strand	cluster_type	psi_a	psi_b	delta_psi	lfc_psi	abs_delta_psi	abs_lfc_psi
0	chr1	16648008	16656822	0	10	['ENSMUSG00000079658']	5	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.5516753761110678	0.6506278528173112	-0.09895247670624341	-0.23801299624899397	0.09895247670624341	0.23801299624899397
1	chr1	16648008	16656912	0	10	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.07055556736080533	0.04476777479375446	0.02578779256705087	0.6562993048476811	0.02578779256705087	0.6562993048476811
2	chr1	16648008	16656992	0	10	['ENSMUSG00000079658']	3	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.3777690565281269	0.3046043723889343	0.07316468413919264	0.31056788205632957	0.07316468413919264	0.31056788205632957
3	chr1	55086942	55087779	1	3	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	1	True	ENSMUSG00000025980	165	1	-	shared_acceptor	0.8098680127436569	0.7729441939895265	0.03692381875413042	0.06732254922224429	0.03692381875413042	0.06732254922224429
4	chr1	55086942	55087989	1	3	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	1	True	ENSMUSG00000025980	165	1	-	shared_acceptor	0.1901319872563431	0.2270558060104734	-0.03692381875413031	-0.25604565968969295	0.03692381875413031	0.25604565968969295
5	chr1	161244343	161247257	2	10	['ENSMUSG00000026701']	7	['ENSMUSG00000026701']	['ENSMUSG00000026701']	1	['ENSMUSG00000026701']	1	True	ENSMUSG00000026701	613	1	-	shared_acceptor	0.9607562612109272	0.9712267143701133	-0.010470453159186155	-0.015637631302123048	0.010470453159186155	0.015637631302123048
6	chr1	161244343	161251022	2	10	['ENSMUSG00000026701']	5	['ENSMUSG00000026701']	['ENSMUSG00000026701']	1	['ENSMUSG00000026701']	1	True	ENSMUSG00000026701	613	1	-	shared_acceptor	0.03924373878907291	0.028773285629886583	0.010470453159186328	0.4477325094318694	0.010470453159186328	0.4477325094318694
7	chr1	162720607	162721430	3	13	['ENSMUSG00000040225']	9	['ENSMUSG00000040225']	['ENSMUSG00000040225']	1	['ENSMUSG00000040225']	1	True	ENSMUSG00000040225	621	1	-	shared_acceptor	0.8595146119166124	0.7895003415890617	0.0700142703275507	0.12258227557188808	0.0700142703275507	0.12258227557188808
8	chr1	162720607	162721445	3	13	['ENSMUSG00000040225']	4	['ENSMUSG00000040225']	['ENSMUSG00000040225']	1	['ENSMUSG00000040225']	1	True	ENSMUSG00000040225	621	1	-	shared_acceptor	0.14048538808338765	0.21049965841093826	-0.07001427032755062	-0.5833978055237727	0.07001427032755062	0.5833978055237727
9	chr1	170143464	170147996	4	6	['ENSMUSG00000026670']	4	['ENSMUSG00000026670']	['ENSMUSG00000026670']	1	['ENSMUSG00000026670']	1	True	ENSMUSG00000026670	659	1	-	shared_acceptor	0.017968030801034752	0.762075307050566	-0.7441072762495313	-5.406429280104128	0.7441072762495313	5.406429280104128
