cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
18692	ENSMUSG00000062210	Tnfaip8	7.648325559157325e-68	0.537	True	CDS	15700.0	4.607425035636943e-71	chr18	[49979627 50031364 50053620]	[50090200]
10111	ENSMUSG00000030220	Arhgdib	2.2583342302159507e-53	0.185	True	5' UTR	162.0	4.081326922077018e-56	chr6	[136933774]	"[136935032 136939413 136939436 136939454 136939511 136940908 136941438
 136941651 136941813]"
21696	ENSMUSG00000029063	Nadk	6.322752163845614e-42	0.588	True	5' UTR	874.0	1.5235547382760518e-44	chr4	[155562456 155563980]	[155576993]
533	ENSMUSG00000026395	Ptprc	1.5219960733550615e-35	0.525	True	CDS	4422.0	5.501190626584558e-38	chr1	[138117026]	[138117754 138120020 138126303]
19459	ENSMUSG00000054766	Set	2.9386227320590386e-35	0.267	True	CDS	2506.0	1.2391782605068236e-37	chr2	[30062281 30066894]	[30068269]
19544	ENSMUSG00000026879	Gsn	9.498471114946048e-35	0.256	True	5' UTR	273.0	4.577576440937855e-37	chr2	[35256474 35266904 35282602]	[35283905]
10991	ENSMUSG00000030695	Aldoa	1.0825447421699177e-32	0.152	True	CDS	1231.0	5.869218481644132e-35	chr7	[126797777]	[126797974 126799045 126800002 126800288]
14471	ENSMUSG00000025351	Cd63	2.832586116363797e-30	0.131	True	5' UTR	170.0	1.7063771785324083e-32	chr10	[128909053 128909959]	[128910395]
11901	ENSMUSG00000006519	Cyba	3.6182092009879215e-29	0.068	True	CDS	338.0	2.3976085066787427e-31	chr8	[122426268]	[122426936 122427229]
16502	ENSMUSG00000025290	Rps24	4.6342516677725275e-29	0.19	True	CDS	538.0	3.3500614465825497e-31	chr14	[24493494 24495450]	[24495775]
8396	ENSMUSG00000003644	Rps6ka1	2.7717749629315137e-28	0.144	False	CDS	549.0	2.1706671396451612e-30	chr4	[133872004]	[133872844 133874608 133874883 133880917]
12840	ENSMUSG00000031133	Arhgef6	2.093876864209612e-27	0.585	False	CDS	1613.0	1.7659202469237685e-29	chrX	[57304651]	[57304775 57326112 57336952]
3139	ENSMUSG00000015937	Macroh2a1	9.264386919921146e-26	0.169	True	CDS	2055.0	8.929529561369779e-28	chr13	[56084286]	[56088252 56089758 56096124]
16075	ENSMUSG00000036006	Ripor2	3.237919447918887e-25	0.519	True	CDS	9865.0	3.3159416032904264e-27	chr13	[24501688 24614748 24638937]	[24669960]
23838	ENSMUSG00000038623	Tm6sf1	1.2351218027986115e-24	0.277	True	CDS	645.0	1.3392887018298195e-26	chr7	[81859541 81862719]	[81863150]
24802	ENSMUSG00000060470	Adgrg3	1.6246779521033855e-24	0.398	True	CDS	425.0	1.8595711499978508e-26	chr8	[95017821 95020785]	[95020933]
19059	ENSMUSG00000052085	Dock8	2.439302677773192e-24	0.495	True	CDS	1706.0	2.9389188888833637e-26	chr19	[25051590 25052639]	[25061108]
3015	ENSMUSG00000060147	Serpinb6a	7.968895741511042e-24	0.639	False	CDS	1163.0	1.00811331669718e-25	chr13	[33931647]	[33935922 33965638 33996243]
23231	ENSMUSG00000030263	Lrmp	3.3761913051475825e-23	0.316	True	5' UTR	6148.0	4.474470404412458e-25	chr6	[145115732 145122107]	[145137460]
14036	ENSMUSG00000019920	Lims1	6.925682181592996e-22	0.306	False	CDS	1178.0	1.001303447941156e-23	chr10	[58323688 58352198 58371700]	[58399021]
3972	ENSMUSG00000022378	Fam49b	1.649218617772333e-21	0.245	True	5' UTR	859.0	2.483762978572791e-23	chr15	[63970969]	[63997898 64022570 64060195]
17146	ENSMUSG00000047888	Tnrc6b	1.4359484206970396e-18	0.456	True	CDS	1651.0	2.2490758396459652e-20	chr15	[80784807 80798805]	[80858681]
18426	ENSMUSG00000039770	Ypel5	9.440885631955947e-18	0.307	True	5' UTR	2466.0	1.6493113453417019e-19	chr17	[72836792 72837709 72837820]	[72846279]
18571	ENSMUSG00000024277	Mapre2	1.4423686111883454e-17	0.339	True	CDS	5194.0	2.606690261183757e-19	chr18	[23772660 23804222]	[23832853]
532	ENSMUSG00000026395	Ptprc	1.7490138860178922e-16	0.178	True	CDS	4422.0	3.2662307509972693e-18	chr1	[138115643]	[138116954 138126303]
23084	ENSMUSG00000042079	Hnrnpf	2.623950977284644e-16	0.073	False	5' UTR	15200.0	5.058218751392086e-18	chr6	[117900507 117906840 117907209 117907880 117907919 117917072]	[117917470]
5927	ENSMUSG00000024667	Tmem216	6.922607901695561e-16	0.32	True	CDS	99.0	1.4178835461304158e-17	chr19	[10555165]	[10555699 10555713 10556115]
14305	ENSMUSG00000015889	Lta4h	1.6161159426632753e-15	0.161	True	CDS	111.0	3.4074733730852185e-17	chr10	[93480787 93482333]	[93482962]
10654	ENSMUSG00000052040	Klf13	2.0646346824941058e-15	0.22	True	CDS	16630.0	4.4775209981799885e-17	chr7	[63891798]	[63936230 63937663 63937967]
7182	ENSMUSG00000002458	Rgs19	3.3177998822485506e-15	0.262	True	CDS	689.0	7.395096123084118e-17	chr2	[181691596]	[181691721 181693363 181693479 181693879]
17286	ENSMUSG00000023010	Tmbim6	3.873980286551568e-14	0.086	True	CDS	1236.0	9.101519950331996e-16	chr15	[99393041 99393384 99393731 99399872]	[99401580]
6578	ENSMUSG00000027030	Stk39	6.501402159949571e-14	0.301	False	CDS	58.0	1.5666029301083304e-15	chr2	[68220969]	[68232928 68263235]
24047	ENSMUSG00000030876	Mettl9	1.0738332456604912e-13	0.228	False	CDS	365.0	2.6522387392819363e-15	chr7	[121057400 121074904 121075959]	[121076130]
22717	ENSMUSG00000073155	1810058I24Rik	1.4763731457418452e-13	0.146	True	CDS	1177.0	3.735401935009488e-15	chr6	[35252783 35253046]	[35260410]
19216	ENSMUSG00000025025	Mxi1	1.593574431416638e-13	0.365	True	CDS	475.0	4.127933768127436e-15	chr19	[53310974 53329721]	[53331351]
20320	ENSMUSG00000037661	Gpr160	1.927660520951331e-13	0.281	False	5' UTR	155.0	5.109461621798708e-15	chr3	[30856058 30856246 30864431]	[30877235]
3971	ENSMUSG00000022378	Fam49b	5.874898025044467e-13	0.132	False	CDS	859.0	1.6633747420306622e-14	chr15	[63956683]	[63957585 63970930 63997898 64022570]
24045	ENSMUSG00000030876	Mettl9	9.319075169582581e-12	0.205	False	5' UTR	365.0	2.694672338192553e-13	chr7	[121032854 121034976]	[121047838]
8697	ENSMUSG00000039968	Rsbn1l	1.6074312010719266e-11	0.254	True	CDS	4898.0	4.84166024419255e-13	chr5	[20927731]	[20945280 20951257]
14553	ENSMUSG00000000378	Ccm2	2.6400830367124484e-11	0.358	True	CDS	12338.0	8.111098486285232e-13	chr11	[6547030 6561242]	[6569964]
