cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
14327	ENSMUSG00000019929	Dcn	7.482164763402416e-263	0.337	True	5' UTR		1.1388378635315699e-265	chr10	[97479790 97479871 97479968 97482548]	[97483339]
6158	ENSMUSG00000025085	Ablim1	8.274189918314586e-58	0.852	True	CDS		2.5187792749816084e-60	chr19	[57083604]	[57118752 57132862]
1417	ENSMUSG00000090841	Myl6	1.5836159126063356e-49	0.43	True	CDS		7.231122888613404e-52	chr10	[128491034]	[128491290 128491720 128492059]
14169	ENSMUSG00000035863	Palm	1.2857867601118064e-33	0.453	True	CDS		7.828229894135807e-36	chr10	[79793741 79806078]	[79806640]
14873	ENSMUSG00000018217	Pmp22	6.103504464853247e-15	0.256	False	5' UTR		4.644980566859396e-17	chr11	[63129151 63131655]	[63133125]
12083	ENSMUSG00000031996	Aplp2	1.7571691315440326e-11	0.22	True	CDS		1.604720668076742e-13	chr9	[31164674]	[31167561 31168708]
4764	ENSMUSG00000022940	Pigp	5.256787810356975e-09	0.367	True	CDS		5.600839371765422e-11	chr16	[94370193]	[94370366 94370605]
10691	ENSMUSG00000030605	Mfge8	1.0341472748197448e-08	0.092	True	CDS		1.2592356466602676e-10	chr7	[79143051]	[79143278 79145247]
18189	ENSMUSG00000007039	Ddah2	2.935525365727635e-08	0.149	True	5' UTR		4.0212676242844313e-10	chr17	[35059273 35059965]	[35060103]
2588	ENSMUSG00000047446	Arl4a	3.619442183962332e-08	0.253	True	5' UTR		5.50904442003399e-10	chr12	[40036834]	[40037263 40037838]
17834	ENSMUSG00000040605	Bace2	5.1490172579218674e-08	0.118	False	CDS		8.620881253750462e-10	chr16	[97357102 97399723]	[97408277]
4904	ENSMUSG00000002504	Slc9a3r2	1.5932097232320615e-07	0.116	True	CDS		2.909972097227509e-09	chr17	[24642371]	[24644819 24647527]
9677	ENSMUSG00000029810	Tmem176b	3.237242280493112e-07	0.213	True	5' UTR		6.405502229286218e-09	chr6	[48838366]	[48840361 48840996 48841348]
14036	ENSMUSG00000019920	Lims1	3.3516051756510434e-07	0.225	True	CDS		7.141928837003745e-09	chr10	[58323688 58394601]	[58399021]
18254	ENSMUSG00000056492	Adgrf5	5.874641765605695e-07	0.164	False	CDS		1.3412424122387432e-08	chr17	[43453156 43454655]	[43455256]
2308	ENSMUSG00000020717	Pecam1	8.580792553399366e-07	0.161	False	CDS		2.0896907283773185e-08	chr11	[106679612]	[106681032 106682880]
25586	ENSMUSG00000010047	Hyal2	9.736101138149012e-07	0.258	True	5' UTR		2.519234693280566e-08	chr9	[107567977 107569234]	[107570104]
21548	ENSMUSG00000057530	Ece1	2.776631231979641e-06	0.212	True	5' UTR		7.607208854738742e-08	chr4	[137862382 137905156 137913630]	[137913768]
16501	ENSMUSG00000025290	Rps24	6.902312275133775e-06	0.101	True	CDS		1.9961024844374693e-07	chr14	[24493494 24494070]	[24495430]
13024	ENSMUSG00000025268	Maged2	8.998791010299397e-06	0.306	True	5' UTR		2.876325893703003e-07	chrX	[150812738]	[150812821 150813616 150814229]
10548	ENSMUSG00000008140	Emc10	2.4020781922323832e-05	0.218	True	CDS		8.043488619347401e-07	chr7	[44490971]	[44491163 44491955]
10991	ENSMUSG00000030695	Aldoa	4.6977044257821225e-05	0.072	True	CDS		1.6445540607760854e-06	chr7	[126797777]	[126797974 126799045 126800002 126800288]
16753	ENSMUSG00000022037	Clu	5.7207063385397574e-05	0.075	True	5' UTR		2.0897557401058468e-06	chr14	[65968689 65969900]	[65971732]
10111	ENSMUSG00000030220	Arhgdib	7.298561307866827e-05	0.133	True	5' UTR		2.777230330238519e-06	chr6	[136933774]	[136941438 136941651 136941813]
17664	ENSMUSG00000022708	Zbtb20	9.216851882744768e-05	0.216	True	5' UTR		3.6474604102186293e-06	chr16	[43462987 43503754 43508323 43561874]	[43569681]
3139	ENSMUSG00000015937	Macroh2a1	0.00016423415156405338	0.211	True	CDS		6.749348694413152e-06	chr13	[56084286]	[56088252 56089758]
10114	ENSMUSG00000015766	Eps8	0.00021148965514025732	0.114	True	5' UTR		9.013257753313859e-06	chr6	[137539402]	[137570702 137591418]
20806	ENSMUSG00000054690	Emcn	0.00028929198994706644	0.072	True	CDS		1.2769357242716785e-05	chr3	[137391707 137404023]	[137416721]
12347	ENSMUSG00000032366	Tpm1	0.0005087757768775606	0.189	True	CDS		2.4006162988134515e-05	chr9	[67036129]	[67043578 67047786 67048124]
19813	ENSMUSG00000032698	Lmo2	0.0005618338801364085	0.292	True	5' UTR		2.7364816079703306e-05	chr2	[103969722 103970366]	[103970493]
3015	ENSMUSG00000060147	Serpinb6a	0.0005816330658030446	0.139	True	CDS		2.9214446227550172e-05	chr13	[33931647]	[33935569 33935573 33935619 33935627 33935767 33935922 33996243]
11361	ENSMUSG00000031586	Rbpms	0.0006881549089504941	0.175	True	CDS		3.561227839317625e-05	chr8	[33795151]	[33806717 33834304]
13198	ENSMUSG00000026087	Mrpl30	0.0006888749564444006	0.262	True	5' UTR		3.6698057040417074e-05	chr1	[37890585 37893024]	[37893939]
6211	ENSMUSG00000025781	Atp5c1	0.0009491394093492004	0.134	True	CDS		5.2007638868449325e-05	chr2	[10056162]	[10056770 10058996]
25874	ENSMUSG00000023092	Fhl1	0.0010259374232092675	0.137	True	5' UTR		5.9239070142104676e-05	chrX	[56754392 56786583]	[56787989]
9676	ENSMUSG00000029810	Tmem176b	0.0010259374232092675	0.19	False	5' UTR		5.933884639566541e-05	chr6	[48838363]	[48840361 48840996 48841348]
3530	ENSMUSG00000041028	Ghitm	0.0012268300858368133	0.116	True	5' UTR		7.28255302094912e-05	chr14	[37133804]	[37134787 37134965 37135195]
10654	ENSMUSG00000052040	Klf13	0.001549374977081268	0.12	False	CDS		9.43302877979463e-05	chr7	[63891798]	[63936230 63937663 63937967]
24934	ENSMUSG00000031841	Cdh13	0.0017077925516465892	0.063	True	CDS		0.0001065745732382194	chr8	[119242444 119277510]	[119288586]
13941	ENSMUSG00000019970	Sgk1	0.0017629091601770296	0.203	True	CDS		0.00011269738923506125	chr10	[21992408 21994182 21994826]	[21994966]
24629	ENSMUSG00000002395	Use1	0.0019368015557224532	0.091	False	CDS		0.00012676174565611186	chr8	[71367370 71367694]	[71367770]
10586	ENSMUSG00000003420	Fcgrt	0.002880473446830069	0.106	True	CDS		0.0002016769841007354	chr7	[45102186]	[45102402 45102414]
7426	ENSMUSG00000028041	Adam15	0.0029148939631783123	0.145	True	CDS		0.0002085236168483724	chr3	[89340180]	[89340401 89341508]
20561	ENSMUSG00000074457	S100a16	0.0041194705161989005	0.13	True	5' UTR		0.00030096588246202017	chr3	[90537418 90539466 90541191 90541195 90541318]	[90541994]
1269	ENSMUSG00000061904	Slc25a3	0.0041253387260507405	0.063	True	CDS		0.0003076736644999792	chr10	[91119707]	[91121922 91122207]
17749	ENSMUSG00000022744	Cldnd1	0.00494196146879592	0.131	True	CDS		0.000376100568401516	chr16	[58731413 58732719]	[58732839]
4721	ENSMUSG00000022892	App	0.005454625697587967	0.12	True	CDS		0.0004235954820633038	chr16	[85030366]	[85040251 85043576 85056324]
42	ENSMUSG00000079658	Eloc	0.005454625697587967	0.123	True	5' UTR		0.00043172075536464883	chr1	[16648008]	[16656822 16656862 16656912 16656992]
