cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
343	ENSMUSG00000019929	Dcn	9.408289952424068e-266	6.0683470193135224e-263	0.337	True	5' UTR	3494.0	['chr10:97479790-97483339' 'chr10:97479871-97483339' 'chr10:97479968-97483339' 'chr10:97482548-97483339']
142	ENSMUSG00000025085	Ablim1	2.3894688108053962e-60	7.706036914847403e-58	0.86	True	CDS	326.0	['chr19:57083604-57118752' 'chr19:57083604-57132862']
28	ENSMUSG00000090841	Myl6	7.094105356310822e-52	1.5252326516068265e-49	0.434	True	CDS	13369.0	['chr10:128491034-128491290' 'chr10:128491034-128491720' 'chr10:128491034-128492059']
337	ENSMUSG00000035863	Palm	7.514375233337717e-36	1.2116930063757067e-33	0.458	True	CDS	172.0	['chr10:79793741-79806640' 'chr10:79806078-79806640']
357	ENSMUSG00000018217	Pmp22	4.5317437314443745e-17	5.845949413563244e-15	0.257	False	5' UTR	1103.0	['chr11:63129151-63133125' 'chr11:63131655-63133125']
289	ENSMUSG00000031996	Aplp2	1.600207626788665e-13	1.720223198797815e-11	0.221	True	CDS	73.0	['chr9:31164674-31167561' 'chr9:31164674-31168708']
113	ENSMUSG00000022940	Pigp	5.5800860806200756e-11	5.141650745714213e-09	0.37	True	CDS	7998.0	['chr16:94370193-94370366' 'chr16:94370193-94370605']
261	ENSMUSG00000030605	Mfge8	1.2389549320791186e-10	9.989074139887896e-09	0.091	True	CDS	385.0	['chr7:79143051-79143278' 'chr7:79143051-79145247']
449	ENSMUSG00000007039	Ddah2	3.8096169130967225e-10	2.7302254543859844e-08	0.15	True	5' UTR	14438.0	['chr17:35059273-35060103' 'chr17:35059965-35060103']
66	ENSMUSG00000047446	Arl4a	5.502123762695634e-10	3.5488698269386835e-08	0.255	True	5' UTR	140.0	['chr12:40036834-40037263' 'chr12:40036834-40037838']
439	ENSMUSG00000040605	Bace2	8.051833471455322e-10	4.721302353716983e-08	0.118	False	CDS	49.0	['chr16:97357102-97408277' 'chr16:97399723-97408277']
116	ENSMUSG00000002504	Slc9a3r2	2.894313512114239e-09	1.5556935127614035e-07	0.115	True	CDS	598.0	['chr17:24642371-24644819' 'chr17:24642371-24647527']
214	ENSMUSG00000029810	Tmem176b	6.38788085625463e-09	3.1693716556032586e-07	0.215	True	5' UTR	238.0	['chr6:48838366-48840361' 'chr6:48838366-48840996' 'chr6:48838366-48841348']
332	ENSMUSG00000019920	Lims1	6.9483963640312565e-09	3.2012254677144e-07	0.226	True	CDS	3363.0	['chr10:58323688-58399021' 'chr10:58394601-58399021']
452	ENSMUSG00000056492	Adgrf5	1.3147167901746836e-08	5.653282197751139e-07	0.163	False	CDS	185.0	['chr17:43453156-43455256' 'chr17:43454655-43455256']
58	ENSMUSG00000020717	Pecam1	2.0854732952673505e-08	8.407064221546506e-07	0.162	False	CDS	67.0	['chr11:106679612-106681032' 'chr11:106679612-106682880']
634	ENSMUSG00000010047	Hyal2	2.5081235471241797e-08	9.516115811147623e-07	0.261	True	5' UTR	200.0	['chr9:107567977-107570104' 'chr9:107569234-107570104']
532	ENSMUSG00000057530	Ece1	7.568138357775007e-08	2.7119162448693776e-06	0.215	True	5' UTR	69.0	['chr4:137862382-137913768' 'chr4:137905156-137913768' 'chr4:137913630-137913768']
398	ENSMUSG00000025290	Rps24	1.992284485032705e-07	6.425117464230475e-06	0.101	True	CDS	371.0	['chr14:24493494-24495430' 'chr14:24494070-24495430']
313	ENSMUSG00000025268	Maged2	2.8650907203062433e-07	8.799921498083463e-06	0.309	True	5' UTR	9256.0	['chrX:150812738-150812821' 'chrX:150812738-150813616' 'chrX:150812738-150814229']
251	ENSMUSG00000008140	Emc10	8.022084271585305e-07	2.351929252351146e-05	0.219	True	CDS	14093.0	['chr7:44490971-44491163' 'chr7:44490971-44491955']
266	ENSMUSG00000030695	Aldoa	1.607587104329554e-06	4.50823340127201e-05	0.072	True	CDS	10973.0	['chr7:126797777-126797974' 'chr7:126797777-126799045' 'chr7:126797777-126800002' 'chr7:126797777-126800288']
400	ENSMUSG00000022037	Clu	2.064361426678008e-06	5.547971334197146e-05	0.074	True	5' UTR	81.0	['chr14:65968689-65971732' 'chr14:65969900-65971732']
234	ENSMUSG00000030220	Arhgdib	2.638137086050275e-06	6.806393682009711e-05	0.134	True	5' UTR	303.0	['chr6:136933774-136941438' 'chr6:136933774-136941651' 'chr6:136933774-136941813']
